lkp_id,cust_lvl,lkp_cmd,static_cmd_flg,lkp_comp,ret_fld,grp_nam
"l_one_pass_only",0,"list code descriptions where colnam = "one_pass_only"",1,"","","dcs_data"
"l_open_trlr_num",0,"list open trailers",0,"","","dcs_data"
"l_open_trucks",0,"list master receipts for lookup",0,"","","dcs_data"
"l_operator",0,"list code descriptions where colnam='colopr'",1,"","","dcs_data"
"l_operator_equals",0,"list code descriptions where colnam='colopr' and codval = '='",1,"","","dcs_data"
"l_oprcod",0,"if('&wh_id' != ''){list directed work operations where wh_id = '&wh_id'} else {list directed work operations where wh_id = '----' }",0,"","","dcs_data"
"l_oprcod_wrksysopr",0,"{if('&wh_id' != ''){list directed work operations where wh_id = '&wh_id'}else {list directed work operations where wh_id = '----'}|publish data where oprcod=@oprcod and lngdsc=@lngdsc} >> res1|{list code descriptions where colnam = 'wrktyp'|publish data where oprcod=@codval and lngdsc=@lngdsc} >>res2| publish data combination where res1 = @res1 and res2 = @res2",0,"","","dcs_data"
"l_opt_nam",0,"list les options",0,"","","mcs_data"
"l_opt_nam_perm",0,"list les options where opt_typ = 'P'",0,"","","mcs_data"
"l_opt_qty_typ",0,"list code descriptions where colnam = "opt_qty_typ"",1,"","","dcs_data"
"l_opt_typ",0,"list code descriptions where colnam = "opt_typ"",1,"","","mcs_data"
"l_opti_asg_prdcod",0,"list code descriptions where colnam = "optimal_assign_period"",1,"","","dcs_data"
"l_option_role",0,"list unassigned option roles where opt_nam = '&opt_nam'",0,"","","sal_data"
"l_option_user",0,"list unassigned option users where opt_nam = '&opt_nam'",0,"","","sal_data"
"l_optnam",0,"list les options",0,"","","sal_data"
"l_ord_break_on",0,"if('&ord_brk_tbl' != ''){list table columns for pick configure lookup where table_names = '&ord_brk_tbl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id, wh_id, wh_id_tmpl'} else {list table columns for pick configure lookup where table_names = 'shipment,shipment_line,prtfam,prtmst_view,zonmst,locmst,aremst,pckmov,pckwrk_view,bldg_mst,ord_line' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id ,wh_id, wh_id_tmpl'}",0,"","","dcs_data"
"l_ord_brk_tbl",0,"list code descriptions where colnam = "ord_brk_tbl"",1,"","","dcs_data"
"l_ord_dir",0,"list code descriptions where colnam = "ord_dir"",1,"","","dcs_data"
"l_ord_dst_are",0,"list areas where stgflg != 0",0,"","","dcs_data"
"l_ord_dst_ordtyp",0,"get mls text where locale_id = @@locale_id and mls_id = 'by_car' catch (-1403) | if (!@mls_text) [select 'By Carrier' mls_text from dual] | {[select 'by-carrier' arecod, @mls_text lngdsc from dual] && list areas where stgflg != 0}",0,"","","dcs_data"
"l_ord_spl_cod",0,"list code descriptions where colnam= "ord_spl_cod"",1,"","","dcs_data"
"l_ordact_actcod",0,"list activity codes where actcod_typ = 'ORD'",1,"","","dcs_data"
"l_ordact_log_mode",0,"list code descriptions where colnam = 'ordact_log_mode'",1,"","codval","dcs_data"
"l_ordcls",0,"list code descriptions where colnam = "ordcls"",1,"","","dcs_data"
"l_orderby_clause",0,"list table columns for lookup where table_names = 'locmst, invsum' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'",1,"","","dcs_data"
"l_ordinv",0,"if('&wh_id' != ''){[select distinct(polval) from poldat_view where polcod = 'ALLOCATE-INV' and polvar = 'ORDER-INV' and polval not in ('ABS-ORDINV-CODE', 'ABS-ORDINV-PREC', 'OUT-WIN-ENABLE', 'ABS-ORDINV-TYPE', 'ABS-ORDINV-WIN','INVENTORY-IN-LOCATION') and wh_id = nvl('&wh_id', @@wh_id)]} else {[select distinct(polval) from poldat_view where polcod = 'ALLOCATE-INV' and polvar = 'ORDER-INV' and polval not in ('ABS-ORDINV-CODE', 'ABS-ORDINV-PREC', 'OUT-WIN-ENABLE', 'ABS-ORDINV-TYPE', 'ABS-ORDINV-WIN', 'INVENTORY-IN-LOCATION')]}",0,"","","dcs_data"
"l_ordlin_chg_reacod",0,"list reason codes for order updates where locale_id = nvl(@locale_id, @@locale_id) and client_id = '&client_id'",0,"","","dcs_data"
"l_ordmasstslvl",0,"list code descriptions where colnam = "ordmasstslvl"",1,"","","dcs_data"
"l_ordnum",0,"list orders",0,"","","dcs_data"
"l_ordnum_short",0,"list short orders",0,"","","dcs_data"
"l_ordsts",0,"list code descriptions where colnam = "ordsts"",1,"","","dcs_data"
"l_ordtyp",0,"if('&wh_id' != '') {list order types where wh_id = '&wh_id'} else {list order types}",1,"","","dcs_data"
"l_ordtyp_shippable",0,"if('&wh_id' != '') {[select dscmst.lngdsc,ord_typ.* from dscmst,ord_typ where /*=varchar(*/ord_typ.ordtyp||'|'||ord_typ.wh_id/*=)*/ = dscmst.colval and dscmst.colnam = 'ordtyp|wh_id' and dscmst.locale_id = nvl(@locale_id, @@locale_id) and wh_id = '&wh_id' and ord_typ.ordtyp != 'D' and not exists (select 'x' from poldat_view where polcod = 'WORK-ORDER-PROCESSING' and polvar = 'MISCELLANEOUS' and polval in ('TEMPLATE-ORDER-TYPE','ORDER-TYPE') and rtstr1 = ord_typ.ordtyp  and wh_id = '&wh_id')]} else {[select dscmst.lngdsc,ord_typ.* from dscmst,ord_typ where /*=varchar(*/ord_typ.ordtyp||'|'||ord_typ.wh_id/*=)*/ = dscmst.colval and dscmst.colnam = 'ordtyp|wh_id' and dscmst.locale_id = nvl(@locale_id, @@locale_id) and ord_typ.ordtyp != 'D' and not exists (select 'x' from poldat_view where polcod = 'WORK-ORDER-PROCESSING' and polvar = 'MISCELLANEOUS' and polval in ('TEMPLATE-ORDER-TYPE','ORDER-TYPE') and rtstr1 = ord_typ.ordtyp)]}",0,"","","dcs_data"
"l_organz",0,"list code descriptions where colnam = "organz"",1,"","","dcs_data"
"l_orgcod",0,"list code descriptions where colnam = "orgcod"",1,"","","dcs_data"
"l_orientation",0,"list code descriptions where colnam = 'labels_orientation'",1,"","","mcs_data"
"l_orig_carcod",0,"list carriers for lookup",0,"","","dcs_data"
"l_os_ind",0,"list code descriptions where colnam = 'os_ind'",1,"","","sal_data"
"l_os_pkg_cat",0,"list code descriptions where colnam = "os_pkg_cat"",1,"","codval,lngdsc","sal_prcl_data"
"l_out_comm_mthd_id",0,"sl_list comm_mthd_def where comm_dir_cd = 'O' | publish data where @+comm_mthd_id and @+comm_mthd_descr and @+comm_mthd_stat_cd",0,"","comm_mthd_id","int_data"
"l_outtyp",0,"list code descriptions where colnam = "outtyp"",1,"","","dcs_data"
"l_ovdcod",0,"list code descriptions where colnam = "ovdcod"",1,"","","dcs_data"
"l_over_rcv_catchby",0,"list code descriptions where colnam = 'over_rcv_catchby'",1,"","","dcs_data"
"l_ovg_rule_set",0,"list rule sets where cmd_grp = 'distro_ovgrule'",1,"","","dcs_data"
"l_ovr_loc_cod",0,"list override location codes",0,"","","dcs_data"
"l_ovrcod",0,"list code descriptions where colnam = "ovrcod"",1,"","","dcs_data"
"l_ovrrcptcod",0,"list code descriptions where colnam = "ovrrcptcod"",1,"","","dcs_data"
"l_pack_code",0,"list code descriptions where colnam = "pack_code"",1,"","","dcs_data"
"l_pakprf",0,"list code descriptions where colnam = "pakprf"",1,"","","dcs_data"
"l_pal_stack_rst",0,"list code descriptions where colnam = "pal_stck_rst"",1,"","","dcs_data"
"l_pal_stoloc",0,"list automated lines",0,"","","dcs_data"
"l_pallet_orientation",0,"list code descriptions where colnam = "orientation" and codmst.grp_nam = "dcs_pallet_ort"",1,"","","dcs_data"
"l_par_asset_id",0,"if('&asset_typ' != '' and '&wh_id' != ''){if('&trknum' != ''){list parent assets where trknum = '&trknum' and asset_typ = '&asset_typ' and wh_id = '&wh_id'} else if('&stoloc' != ''){list parent assets where stoloc = '&stoloc' and asset_typ = '&asset_typ' and wh_id = '&wh_id'} else{list parent assets where asset_typ = '&asset_typ' and wh_id = '&wh_id'}} else{if('&trknum' != ''){list parent assets where trknum = '&trknum'} else if('&stoloc' != ''){list parent assets where stoloc = '&stoloc'} else{list parent assets}}",0,"","","dcs_data"
"l_par_assets",0,"list parent assets",0,"","","dcs_data"
"l_par_grp",0,"get menu groups",0,"","","mcs_data"
"l_par_role_id",0,"list assignable parent roles",0,"","","mcs_data"
"l_parent_eo_seg_id",0,"if ( '&eo_id' != '' and '&eo_ver' != '') {[select eo_seg_id from sl_eo_seg where eo_id = '&eo_id' and eo_ver = '&eo_ver' and eo_seg_id != '&eo_seg_id'] catch(-1403)} else [ select NULL as eo_seg_id from dual where 1 = 0 ]",0,"","","int_data"
"l_parent_ifd_seg_id",0,"if ( '&ifd_id' != '' and '&ifd_ver' != '') {[select ifd_seg_id from sl_ifd_seg where ifd_id = '&ifd_id' and ifd_ver = '&ifd_ver' and ifd_seg_id != '&ifd_seg_id'] catch(-1403)} else [ select NULL as ifd_seg_id from dual where 1 = 0 ]",0,"","","int_data"
"l_parity",0,"list code descriptions where colnam = 'parity'",1,"","","dcs_data"
"l_parm_id",0,"list rule parameter ids for wave planning where rule_nam='&rule_nam'",0,"","","dcs_data"
"l_parm_id_wave_rule",0,"list rule parameters for wave planning",0,"","","dcs_data"
"l_parm_typ",0,"list code descriptions where colnam="parm_typ"",1,"","","dcs_data"
"l_pay_trm",0,"list pm carrier payment terms where carcod = '&carcod' and srvlvl = '&srvlvl'",0,"","","sal_data"
"l_pay_type",0,"list code descriptions where colnam = "payment_type"",1,"","","dcs_data"
"l_pcftyp",0,"list code descriptions where colnam = "pcftyp"",1,"","","dcs_data"
"l_pck_config_tbl",0,"list code descriptions where colnam = "pck_config_tbl"",1,"","","dcs_data"
"l_pck_exp_are",0,"list areas where wh_id = '&wh_id' and fwiflg = 1 and pdflg = 1 ",0,"","","dcs_data"
"l_pck_grps",0,"list pick groupings",0,"","","dcs_data"
"l_pck_mthd_id",0,"list pick methods where wh_id = '&wh_id'",1,"","","dcs_data"
"l_pck_rel_strat",0,"list label sequence strategies",0,"","","dcs_data"
"l_pckcod",0,"list code descriptions where colnam = "pckcod"",1,"","","dcs_data"
"l_pckexc",0,"list code descriptions where colnam = "pckexc"",1,"","","dcs_data"
"l_pckexc_colnam",0,"list pick exclusion descriptions",1,"","","dcs_data"
"l_pcklst_dsp",0,"list code descriptions where colnam = "rf_pcklst_dsp_cfg"",0,"","","dcs_data"
"l_pcklst_rule",0,"list pick list rules where wh_id = '&wh_id'",0,"","","dcs_data"
"l_pcklst_rule_grp",0,"list pick list rule groups where wh_id = '&wh_id'",0,"","","dcs_data"
"l_pcklst_rule_typ",0,"list code descriptions where colnam = 'pcklst_rule_typ'",1,"","","dcs_data"
"l_pcklstrulfld_col",0,"list code descriptions where colnam = 'pcklst_rule_fld_colnam'",1,"","","dcs_data"
"l_pckrelstrat",0,"list label sequence strategies",0,"","","dcs_data"
"l_pcksts",0,"list code descriptions where colnam = "pcksts"",1,"","","dcs_data"
"l_pcksts_alcpol",0,"list code descriptions where colnam ='pcksts' and [codval IN ('P', 'H')]",1,"","","dcs_data"
"l_pcksts_pckstl",0,"list code descriptions where colnam ='pcksts' and [codval IN ('R', 'P', 'H')]",1,"","","dcs_data"
"l_pckzon",0,"if('&wh_id' != '' and '&wh_id' != '----'){publish data where wh_id = '&wh_id'} else {get warehouse id} | if('&bldg_id' != ''){list pick zones where wh_id = @wh_id and bldg_id = '&bldg_id' }else{list pick zones where wh_id = @wh_id }",0,"","","dcs_data"
"l_pckzon_alcsrchpath",0,"if ('&wh_id' != '' and '&wh_id' != '----') { publish data where wh_id = '&wh_id'}else{get warehouse id} | list picking zones for allocation search path where wh_id = @wh_id and bldg_id = '&bldg_id'",0,"","","dcs_data"
"l_pcl_cstnum",0,"list customers for usrfld config",1,"","","dcs_data"
"l_pcl_usrfld",0,"list table columns for parcel user field configuration where table_names = 'pckwrk_view,ord,cstmst' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'",1,"","","dcs_data"
"l_pd_stoloc",0,"list locations where pdflg =1",0,"","","dcs_data"
"l_pickable_for_area",0,"list area uoms where arecod = '&arecod' and wh_id = '&wh_id' and pckflg = 1",0,"","","dcs_data"
"l_pkgcod",0,"list packaging codes where carcod = '&carcod' and srvlvl = '&srvlvl'",0,"","","dcs_data"
"l_pkglvl",0,"list package levels for cartonization where arecod = '&arecod' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_pko_dstloc",0,"list devices where devcod = @@DEVCOD | publish data where pko_mov_zone_id = @pko_mov_zone_id | list locations where mov_zone_id=@pko_mov_zone_id and locsts != 'F' | publish data where stoloc = @stoloc",0,"","","dcs_data"
"l_pko_errmsg",0,"[select distinct res.colval as mls_id,res.lngdsc as mls_text from(select colval,lngdsc from dscmst,errored_containers_view v where colnam = 'pko_errtyp' and colval = v.pko_errtyp union all select pko_errmsg,pko_errmsg from errored_containers_view where pko_errmsg is not ) res]",0,"","","dcs_data"
"l_pko_errtyp",0,"list code descriptions where colnam = "pko_errtyp"",1,"","","dcs_data"
"l_pko_flds_colnam",0,"list fields for packout processing",1,"","","dcs_data"
"l_pkoact_colnam",0,"get mls text where mls_id='&colnam' and locale_id=@@locale_id",0,"","","dcs_data"
"l_plan_typ",0,"list code descriptions where colnam = 'plan_typ'",1,"","","dcs_data"
"l_plbld_consol_by",0,"list pallet build consolidation rules where wh_id = nvl('&wh_id',@@wh_id)",1,"","","dcs_data"
"l_plbld_consol_tbl",0,"list code descriptions where colnam = "plbld_consol_tbl"",1,"","","dcs_data"
"l_pltbld_consby",0,"list code descriptions where colnam = "pltbld_consby"",1,"","","dcs_data"
"l_pltbld_mov_zone_id",0,"if('&wh_id' != '' and '&wh_id' != '----'){publish data where wh_id = '&wh_id'} else {get warehouse id} | if('&bldg_id' != ''){list movement zones where wh_id = @wh_id and bldg_id = '&bldg_id' and rcv_pltbld_flg = 1 }else{list movement zones where wh_id = @wh_id and rcv_pltbld_flg = 1}",0,"","","dcs_data"
"l_pmsn_id",0,"list custom permissions",0,"","","mcs_data"
"l_po_num",0,"list receive invoice headers where wh_id = @@wh_id and po_num is not ",1,"","","dcs_data"
"l_po_rcvtrk_stat",0,"list code descriptions where colnam = "rcvtrk_stat" and codval != "C"",1,"","","dcs_data"
"l_po_trks_rcv_ops",0,"list master receipts for posearch where trlr_stat <> 'EX'",0,"","","dcs_data"
"l_po_trucks",0,"list master receipts for posearch",0,"","","dcs_data"
"l_pol_fld_nam",0,"list code descriptions where colnam = 'pol_fld_nam'",1,"","","mcs_data"
"l_pol_fld_typ",0,"list code descriptions where colnam = 'pol_fld_typ'",1,"","","mcs_data"
"l_pol_fld_typ_mu",0,"[select cm.codval, dm.short_dsc, dm.lngdsc from codmst cm, dscmst dm where cm.codval = dm.colval and cm.colnam = dm.colnam and locale_id = nvl(@locale_id, @@locale_id) and cm.colnam in ('pol_fld_typ', 'mu_cat') order by dm.lngdsc]",0,"","","mcs_data"
"l_polar_chart_algunt",0,"list code descriptions where colnam = 'polar_chart_angle_unit'",1,"","","mcs_data"
"l_policy_dyn",0,"if ('&polcod' is not ) { publish data where polcod = '&polcod' } | if ('&polvar' is not ) { publish data where polvar = '&polvar' } | if ('&polval' is not ) { publish data where polval = '&polval' } | [select polcod, polvar, polval from poldat where @%polcod and @%polvar and @%polval order by polcod, polvar, polval]",0,"","","mcs_data"
"l_policy_mu",0,"if ('&pol_mu_cat' = 'LINEAR') {list measurement units where mu_cat=['UOM_L','UOM_SL']} else if ('&pol_mu_cat' = 'AREA'){list measurement units where mu_cat=['UOM_SA','UOM_A','UOM_LA']} else if ('&pol_mu_cat' = 'MASS'){list measurement units where mu_cat =['UOM_LW','UOM_W','UOM_SW']} else if ('&pol_mu_cat' = 'VOLUMN'){list measurement units where mu_cat=['UOM_LV','UOM_V','UOM_SV']} else if ('&pol_mu_cat' = 'TEMPERATURE'){list measurement units where mu_cat ='UOM_TEMP'} else if ('&pol_mu_cat' = 'DISTANCE'){list measurement units where mu_cat ='UOM_DIST'} else{list measurement units }",0,"","","mcs_data"
"l_pollty",0,"list code descriptions where colnam = "pollty"",1,"","","dcs_data"
"l_poltyp",0,"list code descriptions where colnam = "poltyp"",1,"","","dcs_data"
"l_polval",0,"list code descriptions where colnam = "polval"",1,"","","dcs_data"
"l_poolid",0,"list code descriptions where colnam = "poolid"",1,"","","dcs_data"
"l_pos_fmt",0,"[select * from codmst where colnam = 'pos_fmt']",1,"","","mcs_data"
"l_post_alg_ifd_seg",0,"[select distinct alg_id from sl_alg_def where alg_grp_id in ('SL_IFD_SEG_PRE','SL_IFD_SEG_POST','SL_IFD_SEG_PROC','SL_GENERAL' ) and alg_grp_id != 'SL_MACRO' and alg_typ_cd != 'MACRO' order by alg_id]",0,"","","int_data"
"l_postalg",0,"[select distinct alg_id from sl_alg_def where alg_grp_id in ('SL_IFD_PRE','SL_IFD_POST','SL_GENERAL') and alg_grp_id != 'SL_MACRO' and alg_typ_cd != 'MACRO' order by alg_id]",0,"","","int_data"
"l_prc_ifd_action_alg",0,"[ select distinct alg_id from sl_alg_def where  alg_grp_id in ( 'SL_PROC_IFD_ACTION' , 'SL_GENERAL' ) and alg_grp_id != 'SL_MACRO' and alg_typ_cd != 'MACRO' order by alg_id ]",0,"","","int_data"
"l_prcare_wip",0,"if ('&wh_id' != '' and '&wh_id' != '----'){list areas where wh_id = '&wh_id'} else {get warehouse id | list areas where wh_id = @wh_id}",0,"","","dcs_data"
"l_prccod",0,"list code descriptions where colnam = "prccod"",1,"","","dcs_data"
"l_prcloc",0,"if ('&prcare' != '') {list locations where arecod = '&prcare'} else {list wip areas catch (@?) | if (@? = 0) {list locations where arecod = @arecod}}",0,"","","dcs_data"
"l_prcsts",0,"list code descriptions where colnam = "prcsts"",1,"","","dcs_data"
"l_prdlin",0,"list production lines where wh_id = '&wh_id'",0,"","","dcs_data"
"l_prdlin_prcloc",0,"list production stations where prdlin = '&prdlin' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_prdlinsts",0,"list code descriptions where colnam = 'prdlinsts'",1,"","","dcs_data"
"l_pre_alg_ifd_seg",0,"[select distinct alg_id from sl_alg_def where alg_grp_id in ('SL_IFD_SEG_PRE','SL_IFD_SEG_POST','SL_IFD_SEG_PROC','SL_GENERAL' ) and alg_grp_id != 'SL_MACRO' and alg_typ_cd != 'MACRO' order by alg_id]",0,"","","int_data"
"l_prealg",0,"[select distinct alg_id from sl_alg_def where alg_grp_id in ('SL_IFD_PRE','SL_IFD_POST','SL_GENERAL') and alg_grp_id != 'SL_MACRO' and alg_typ_cd != 'MACRO' order by alg_id]",0,"","","int_data"
"l_pref_crit",0,"list code descriptions where colnam = "nafta_pref_crit"",1,"","","dcs_data"
"l_prf_cmd",0,"list available commands",0,"","","mcs_data"
"l_prf_default",0,"list code descriptions where colnam = 'prf_default'",1,"","","sal_data"
"l_printer",0,"list moca report printers",0,"","","sal_data"
"l_priority",0,"list code descriptions where colnam = "priority"",0,"","","ems_data"
"l_prjnum",0,"list code descriptions where colnam = "prjnum"",1,"","","dcs_data"
"l_proc_alg_ifd_seg",0,"[select distinct alg_id from sl_alg_def where alg_grp_id in ('SL_IFD_SEG_PRE','SL_IFD_SEG_POST','SL_IFD_SEG_PROC','SL_GENERAL' ) and alg_grp_id != 'SL_MACRO' and alg_typ_cd != 'MACRO' order by alg_id]",0,"","","int_data"
"l_prod_id",0,"list prod",0,"","","mcs_data"
"l_prof_crit_mode",0,"list code descriptions where colnam = 'prof_crit_mode'",1,"","","mcs_data"
"l_profile_opt_name",0,"publish data where txt = 'optEditProfile' & publish data where txt = 'optEditProfileSuper'|list les options where opt_nam = @txt",0,"","","sal_waffle_data"
"l_provider_adrnam",0,"if ('&carcod' <> '') { list addresses } else { list addresses where [1 = 2] }",0,"","","dcs_data"
"l_prox_put_cod",0,"list code descriptions where colnam = "prox_put_cod"",1,"","","dcs_data"
"l_prsmst_prtadr",0,"if ('&wh_id') { list printers where wh_id = '&wh_id' } else { list printers }",0,"","","sal_data"
"l_prsmst_prtque",0,"list printers",0,"","","dcs_data"
"l_prt_cli_cliows_3pl",0,"if ('&to_prtnum' != '') {get client in clause for user where usr_id = @@usr_id and table_prefix = 'prtmst_view' and prt_client_id_flg = 1|[select prt_client_id to_client_id from prtmst_view where prtnum = '&to_prtnum' and @client_in_clause:raw and wh_id = @@wh_id] catch(-1403)} else {get client in clause for user where usr_id = @@usr_id and table_prefix = 'prtmst_view' and prt_client_id_flg = 1|[select prt_client_id to_client_id from prtmst_view where prtnum = '&prtnum' and @client_in_clause:raw and wh_id = @@wh_id] catch(-1403)}",0,"","","dcs_data"
"l_prt_cli_cntreq_3pl",0,"if ('&prtnum' != '') {get client in clause for user where usr_id = @@usr_id and table_prefix = 'prtmst_view' and prt_client_id_flg = 1|[select prt_client_id client_id from prtmst_view where prtnum = '&prtnum' and @client_in_clause:raw and wh_id = '&wh_id'] catch(-1403)} else {list clients for user where usr_id = @@usr_id}",0,"","","dcs_data"
"l_prt_client_id",0,"list cbs clients for parts",0,"","","sal_data"
"l_prt_client_id_3pl",0,"get mls text where mls_id = 'lblMany' and locale_id = nvl(@locale_id, @@locale_id) catch (-1403) | publish data where MANY_VALUES = @MLS_TEXT | if ('&prt_client_id' != @MANY_VALUES){list clients for display items where prtnum = '&prtnum' and wh_id = nvl('&wh_id', @@wh_id) and prt_client_id = '&prt_client_id'}",0,"","","dcs_data"
"l_prt_client_id_blng",0,"if ('&client_id' != '') { [select client_id from client where client_id = '&client_id' or client_id = '----'] } else { list clients }",0,"","","dcs_data"
"l_prt_client_id_cst",0,"if ('&prtnum' <> '') {get translated part number where inpval = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id' catch (@?) | if (@? = 0) {list clients for parts where prtnum = @actprt and wh_id = '&wh_id'} else {list clients for lookup}} else {list clients for parts where prtnum = '&prtnum' and wh_id = '&wh_id'}",0,"","","dcs_data"
"l_prt_client_id_mw",0,"if ('&prtnum' <> '') {get translated part number where inpval = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = @@wh_id catch (@?) | if (@? = 0) {list clients for parts where prtnum = @actprt and wh_id = @@wh_id} else {list parts where prtnum = '&prtnum' and wh_id = @@wh_id catch (-1403) >> res | if (@? = 0) { list clients for parts where prtnum = @prtnum and wh_id = @wh_id} else { list clients for lookup}}} else {list clients for parts where prtnum = '&prtnum' and wh_id = @@wh_id}",0,"","","dcs_data"
"l_prt_client_id_ord",0,"if ('&prtnum'<> '' and '&wh_id' <> '' ) {list clients for display items where prtnum = '&prtnum' and wh_id = '&wh_id'}",0,"","","dcs_data"
"l_prt_client_id_pol",0,"if ('&prtnum' != '' and '&wh_id' <>'----') { get client in clause for user where usr_id = @usr_id and table_prefix = 'prtmst_view' and prt_client_id_flg = 1 | [select prt_client_id client_id from prtmst_view where prtnum = '&prtnum' and @client_in_clause:raw and wh_id = '&wh_id'] catch(-1403) } else if ('&prtnum' != '' and '&wh_id' = '----') {[select prt_client_id client_id from prtmst_view where prtnum = '&prtnum' and wh_id = '&wh_id'] catch(-1403) } else { list clients for user where usr_id = @@usr_id }",0,"","","dcs_data"
"l_prt_client_id_rcv",0,"if ('&prtnum' <> '' and '&wh_id' <> '----'){get translated part number where inpval = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id' catch (@?) | if (@? = 0){list clients for parts where prtnum = @actprt and wh_id = '&wh_id'} else {list parts where prtnum = '&prtnum' and wh_id = '&wh_id' catch (-1403) >> res | if (@? = 0){list clients for parts where prtnum = @prtnum and wh_id = @wh_id} else { list clients for lookup}}} else {list clients for lookup}",0,"","","dcs_data"
"l_prt_disptn",0,"list code descriptions where colnam = "prt_disptn"",1,"","","dcs_data"
"l_prtadr",0,"[select prtadr, prtadr lngdsc from prsmst where wh_id = '&wh_id' order by prtadr]",0,"","","dcs_data"
"l_prtcolor",0,"list item style single attribute where attr_colnam = "prtcolor"",1,"","","sal_data"
"l_prtfam",0,"list part families",0,"","","sal_data"
"l_prtfam_blgsch",0,"if ('&prtfam' != '----' and '&prt_client_id' != '') {[select distinct prtfam, prt_client_id from prtmst_view where prt_client_id = '&prt_client_id' and wh_id = '&wh_id'] } else if ('&prtnum' != '----' and '&client_id' != '') {[select distinct prtfam, prt_client_id from prtmst_view where prt_client_id = '&client_id' and wh_id = '&wh_id']} else if ('&prtnum' != '----') { [select distinct prtfam, prt_client_id from prtmst_view where wh_id = '&wh_id'] }",0,"","","dcs_data"
"l_prtfamgrp",0,"list part family groups",0,"","","sal_data"
"l_prtfit",0,"list item style single attribute where attr_colnam = "prtfit"",1,"","","sal_data"
"l_prtftp_dspuom",0,"list common uomcod for part where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id' catch (-1403) |if (@uomcod != ''){list code descriptions where colnam ='uomcod' and codval = @uomcod} else {list code descriptions where colnam ='uomcod'}",0,"","","dcs_data"
"l_prtftp_rptuom",0,"list common uomcod for part where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id' catch (-1403) |if (@uomcod != ''){list code descriptions where colnam ='uomcod' and codval = @uomcod} else {list code descriptions where colnam ='uomcod'}",0,"","","dcs_data"
"l_prtftp_uom",0,"list part footprint details where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id' catch (-1403) |list code descriptions where colnam ='uomcod' and codval = @uomcod  ",0,"","","dcs_data"
"l_prtmst_fld",0,"list table columns where table_name='PRTMST' & publish data where column_name='LNGDSC'",1,"","","dcs_data"
"l_prtnum",0,"list parts for lookup where wh_id = '&wh_id' and prt_client_id = '&prt_client_id'",0,"","","dcs_data"
"l_prtnum_blgsch",0,"if ('&prtnum' != '----' and '&prt_client_id' != '') { list parts where prt_client_id = '&prt_client_id' } else if ('&prtnum' != '----' and '&client_id' != '') { list parts where prt_client_id = '&client_id'} else if ('&prtnum' != '----') { list parts }",0,"","","dcs_data"
"l_prtnum_bomhdr",0,"list bom parts",0,"","","dcs_data"
"l_prtnum_invdspmw",0,"list parts for lookup where prt_client_id = '&prt_client_id'",0,"","","dcs_data"
"l_prtnum_nonserial",0,"list nonserialized parts",0,"","","dcs_data"
"l_prtnum_rcvdtlmnt",0,"list parts for lookup where wh_id = '&wh_id' and prt_client_id = '&prt_client_id'",0,"","","dcs_data"
"l_prtnum_rcvid",0,"list parts for identify lookup where wh_id = '&wh_id' and prt_client_id = '&prt_client_id' and trknum='&trknum' and invnum = '&invnum' and supnum = '&supnum'",0,"","","dcs_data"
"l_prtnum_rcvinv",0,"if ('&invnum' != '' and '&client_id' != '' and '&trknum' != '') { list parts for receive invoice where invnum = '&invnum' and client_id = '&client_id' and trknum = '&trknum' } else {list parts for receive invoice}",0,"NULL","NULL","NULL"
"l_prtsize",0,"list item style single attribute where attr_colnam = "prtsize"",1,"","","sal_data"
"l_prtsts",0,"list code descriptions where colnam = "prtsts"",1,"","","dcs_data"
"l_prtstyle",0,"list item style single attribute where attr_colnam = "prtstyle"",1,"","","sal_data"
"l_prttyp",0,"list code descriptions where colnam = "prttyp"",1,"","","dcs_data"
"l_putaway_typ",0,"list code descriptions where colnam = 'putaway_typ'",1,"","","dcs_data"
"l_qty_by_cod",0,"list code descriptions where colnam="qty_by_cod"",1,"","","dcs_data"
"l_qvlevel",0,"list code descriptions where colnam = "qvlevel"",1,"","","sal_prcl_data"
"l_rcpt_confirm_lvl",0,"list code descriptions where colnam = "rcpt_confirm_lvl"",1,"","","sal_data"
"l_rcptyp",0,"list code descriptions where colnam = "rcptyp"",1,"","","dcs_data"
"l_rcv_pltbld_tbl",0,"list table names for pallet build criteria",1,"","","dcs_data"
