var_nam,appl_id,frm_id,addon_id,cust_lvl,valdt_cmd,ena_flg,valdt_mod,ret_fld_flg,ret_fld,grp_nam,is_purged
"min_catch_qty","LES","LES","LES",0,"if (('&catch_cod' != '') and ('&max_catch_qty' != '') and float('&max_catch_qty') < float('&min_catch_qty'))  set return status where status = 10461",1,"I",0,"","sal_data",0
"minval","LES","locnamscmmnt","LES",0,"if ('&minval' != '' and '&maxval' != '' and '&minval' > '&maxval') { set return status where status = 2402 and argdsc = 'Mininum' and limit='&maxval' and errnum= 2402}",1,"I",0,"","dcs_data",0
"n_cs_precedes","LES","LES","LES",0,"validate number where colnam="n_cs_precedes" and intflg=1 and compare = "GTE" and value = &n_cs_precedes and limit = 0|validate number where colnam="n_cs_precedes" and compare = "LTE" and value = &n_cs_precedes and limit = 1",1,"I",0,"","dcs_data",0
"n_sep_by_space","LES","LES","LES",0,"validate number where colnam="n_sep_by_space" and intflg=1 and compare = "GTE" and value = &n_sep_by_space and limit = 0|validate number where colnam="n_sep_by_space" and compare = "LTE" and value = &n_sep_by_space and limit = 2",1,"I",0,"","dcs_data",0
"n_sign_posn","LES","LES","LES",0,"validate number where colnam="n_sign_posn" and compare = "GTE" and value = &n_sign_posn and limit = 0|validate number where colnam="n_sign_posn" and compare = "LTE" and value = &n_sign_posn and limit = 4",1,"I",0,"","dcs_data",0
"newlod","LES","RELABEL_LOAD","LES",0,"validate new load number where lodnum = '&newlod' and wh_id = '&wh_id'",1,"A",0,"","mtf_dcs_data",0
"nstcls","LES","LES","LES",0,"validate nesting class where nstcls = '&nstcls'",1,"I",0,"","sal_data",0
"num_len","LES","SAL-PRO-NUMBER-MNT","LES",0,"if(to_number('&num_len') > 20 or to_number('&num_len') < 0) { set return status where status = 2978 }",1,"I",0,"","sal_data",0
"NumberOfLabels","LES","LES","LES",0,"validate number where colnam="NumberOfLabels" and intflg=1 and compare = 'GT' and value = &NumberOfLabels and limit = 0",1,"I",0,"","dcs_data",0
"oprcod","LES","inewrkdsp","LES",0,"list directed work operations where wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"opt_nam","AuthMnt","LES","LES",0,"list les options where opt_nam = '&opt_nam'",0,"I",0,"","mcs_data",0
"opt_nam","LES","LES","LES",0,"list les options where opt_nam = '&opt_nam'",1,"I",0,"","dcs_data",0
"opt_nam","mcsmnumnt","mcsmnuitm","LES",0,"list les options where opt_nam = '&opt_nam'",1,"I",0,"","mcs_data",0
"orgcod","LES","alcrulmnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"orgcod","LES","bomdtlmnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"orgcod","LES","bommnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"orgcod","LES","LES","LES",0,"validate origin code where orgcod = '&orgcod'",1,"I",0,"","dcs_data",0
"orgcod","LES","UNDIR_CASE_TRANSFER","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"orgcod","LES","UNDIR_TRANSFER","LES",0,"if (('@src_colnam' != 'lodnum') or ('@orgcod' != '')) {validate origin code where orgcod = '&orgcod'}",1,"I",0,"","dcs_data",0
"orgcod","LES","wkodtlmnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"orgcod","LES","wkomnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"orgcod","RPWEB","LES","LES",0,"if ('&orgcod' != '') {validate origin code where orgcod = '&orgcod'}",1,"I",0,"","dcsweb_data",0
"orientation","LES","OVERRIDE_PAL","LES",0,"if('&orientation' != ''){list code descriptions where colnam = "orientation" and codmst.grp_nam = "dcs_pallet_ort" and codval = '&orientation' catch(-1403)|if (@?=-1403){set return status where status = 11740}}",1,"I",0,"","mtf_dcs_data",0
"ovr_loc_cod","LES","LES","LES",0,"if ('&ovr_loc_cod' <> '') { if ('@TOOLS_OVERRIDE_LOC.stoloc' != '') {list override location codes where ovr_loc_cod = '&ovr_loc_cod' and wh_id = '@global.wh_id' and dsploc =  '@TOOLS_OVERRIDE_LOC.stoloc' and client_id = '@DEPOSIT_A.prt_client_id'} else {list override location codes where ovr_loc_cod = '&ovr_loc_cod' and client_id = '@DEPOSIT_A.prt_client_id'}}",1,"I",0,"","dcs_data",0
"p_cs_precedes","LES","LES","LES",0,"validate number where colnam="p_cs_precedes" and intflg = 1 and compare = "GTE" and value = &p_cs_precedes and limit = 0|validate number where colnam="p_cs_precedes" and compare = "LTE" and value = &p_cs_precedes and limit = 1",1,"I",0,"","dcs_data",0
"p_sep_by_space","LES","LES","LES",0,"validate number where colnam="p_sep_by_space" and intflg=1 and compare = "GTE" and value = &p_sep_by_space and limit = 0|validate number where colnam="p_sep_by_space" and compare = "LTE" and value = &p_sep_by_space and limit = 2",1,"I",0,"","dcs_data",0
"p_sign_posn","LES","LES","LES",0,"validate number where colnam="p_sign_posn" and intflg=1 and compare = "GTE" and value = &p_sign_posn and limit = 0|validate number where colnam="p_sign_posn" and compare = "LTE" and value = &p_sign_posn and limit = 4",1,"I",0,"","dcs_data",0
"pakhgt","LES","LES","LES",0,"validate number where colnam="pakhgt" and compare = 'GT' and value = &pakhgt and limit = 0",1,"I",0,"","sal_data",0
"paklen","LES","LES","LES",0,"validate number where colnam="paklen" and compare = 'GT' and value = &paklen and limit = 0",1,"I",0,"","sal_data",0
"pakwid","LES","LES","LES",0,"validate number where colnam="pakwid" and compare = 'GT' and value = &pakwid and limit = 0",1,"I",0,"","sal_data",0
"pal_stck_hgt","LES","LES","LES",0,"validate number where colnam="pal_stck_hgt" and intflg=1 and compare = 'GTE' and value = &pal_stck_hgt and limit = 0",1,"I",0,"","sal_data",0
"pal_stoloc","LES","LES","LES",0,"list automated lines where stoloc = '&pal_stoloc' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"pallbldev","LES","LES","LES",0,"list devices where devcod = '&pallbldev' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"pallen","LES","LES","LES",0,"validate number where colnam="pallen" and compare = 'GTE' and value = &pallen and limit = 0",1,"I",0,"","sal_data",0
"palwid","LES","LES","LES",0,"validate number where colnam="palwid" and compare = 'GTE' and value = &palwid and limit = 0",1,"I",0,"","sal_data",0
"par_asset_id","LES","assetidentify","LES",0,"if ('&par_asset_id' != '' and '&trknum' != ''){validate parent asset id for asset identify where par_asset_id = '&par_asset_id' and stoloc = '&trknum' and wh_id = '&wh_id'}",1,"A",0,"","dcs_data",0
"par_asset_id","LES","CAPTURE_SER_ASSET_INFORMATION","LES",0,"if('@CAPTURE_SER_ASSET_INFORMATION.par_asset_id' != ''){validate parent asset id for asset identify where par_asset_id = '@CAPTURE_SER_ASSET_INFORMATION.par_asset_id' and stoloc = '@UNDIR_IDENTIFY.trknum' and wh_id = '@global.wh_id'}",1,"I",0,"","dcs_data",0
"pcfkey","LES","pcfmstmnt","LES",0,"if ('&client_id' != '' ) { list parts where prtnum = '&pcfkey' and prt_client_id = '&client_id' } else { list parts where prtnum = '&pcfkey' }",1,"I",0,"","dcs_data",0
"pckcod","LES","LES","LES",0,"list code descriptions where colnam = "pckcod" and [codmst.codval = '&pckcod']",1,"I",0,"","dcs_data",0
"pick_to_id","dcsrdt","ASSET_IDENTIFY","LES",10,"validate usr lodnum for picking where wh_id = '&GLOBAL.wh_id' and pick_to_id = '&ASSET_IDENTIFY.pick_to_id' and asset_typ = '&ASSET_IDENTIFY.asset_typ'",1,"I",0,"","mcs_data",0
"pol_mu","LES","LES","LES",0,"if ('&pol_mu_cat' = 'LINEAR') {list measurement units where mu_cat=['UOM_L','UOM_SL'] and mu='&pol_mu'} else if ('&pol_mu_cat' = 'AREA') {list measurement units where mu_cat= ['UOM_SA','UOM_A','UOM_LA'] and mu='&pol_mu'} else if ('&pol_mu_cat' = 'MASS') {list measurement units where mu_cat=['UOM_LW','UOM_W','UOM_SW'] and mu='&pol_mu'} else if ('&pol_mu_cat' = 'VOLUMN') {list measurement units where mu_cat=['UOM_LV','UOM_V','UOM_SV'] and mu='&pol_mu'} else if ('&pol_mu_cat' = 'TEMPERATURE') {list measurement units where mu_cat ='UOM_TEMP' and mu='&pol_mu'} else if ('&pol_mu_cat' = 'DISTANCE') {list measurement units where mu_cat ='UOM_DIST' and mu='&pol_mu'} else {list measurement units where mu='&pol_mu'}",1,"A",0,"","mcs_data",0
"post_alg_id","LES","commmthdmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&post_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"post_alg_id","LES","iifdmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&post_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"post_alg_id","LES","iifdsegmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&post_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"post_alg_id","LES","rifdmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&post_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"post_alg_id","LES","rifdsegmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&post_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"post_async_alg_id","LES","sysmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&post_async_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"post_dwnld_alg_id","LES","sysmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&post_dwnld_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"prcloc","LES","UNDIR_ASSEMBLY","LES",0,"validate rf translated location where inpval = '&prcloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"pre_alg_id","LES","commmthdmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&pre_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"pre_alg_id","LES","iifdmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&pre_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"pre_alg_id","LES","iifdsegmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&pre_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"pre_alg_id","LES","rifdmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&pre_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"pre_alg_id","LES","rifdsegmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&pre_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"pre_async_alg_id","LES","sysmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&pre_async_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"pre_dwnld_alg_id","LES","sysmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&pre_dwnld_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"prf_cmd","LES","LES","LES",0,"list active commands where command = '&prf_cmd'",1,"A",0,"","mcs_data",0
"prf_cmd","LES","QueryProfileDefMnt","LES",0,"list active commands where command = '&prf_cmd'",0,"A",0,"","mcs_data",0
"prithr","LES","LES","LES",0,"validate number where colnam="prithr" and intflg = 1 and compare = 'GT' and value = &prithr and limit = 0",1,"I",0,"","dcs_data",0
"prob_qty","LES","LES","LES",0,"validate number where colnam="prob_qty" and intflg=1 and compare = 'GTE' and value = '&prob_qty' and limit = 0|validate number where colnam="prob_qty" and compare = 'LTE' and value = '&prob_qty' and limit = 100",1,"I",0,"","dcs_data",0
"proc_alg_id","LES","iifdsegmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&proc_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"proc_alg_id","LES","rifdsegmnt","SEAMLES",0,"sl_list alg_def where alg_id = '&proc_alg_id' and alg_typ_cd != 'MACRO'",1,"I",0,"","int_data",0
"prt_client_id","invadjopr","LES","LES",0,"if ('&prtnum' != '') {validate part client for inventory adjustment where prtnum='&prtnum' and prt_client_id='&prt_client_id' and wh_id='&wh_id'} else {validate client for user where client_id='&prt_client_id' and wh_id='&wh_id' and usr_id = @@usr_id}",0,"I",0,"","dcs_data",0
"prt_client_id","LES","ALT_PART","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","blgschmnt","3pl",0,"if ('&prtnum' != '' and '&prtnum' != '----') { list parts where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' catch (-1403) | if (@?=-1403) set return status where status = 10203 } else { list clients where client_id = '&prt_client_id' }",1,"I",0,"","dcs_data",0
"prt_client_id","LES","CYCLE_COUNT","3pl",0,"validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","identify","LES",0,"NONE",0,"I",0,"","dcs_data",0
"prt_client_id","LES","IDENTIFY_LOAD","3pl",0,"validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","INV_ADJUST","LES",0,"if ('&prtnum'!= '') {validate client for user where client_id='&prt_client_id' and wh_id='@global.wh_id' | validate part client where prtnum = '&prtnum' and wh_id = '@global.wh_id' and prt_client_id = '&prt_client_id'}",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","LES","3pl",0,"validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id='&wh_id'",1,"I",0,"","sal_data",0
"prt_client_id","LES","LES","LES",0,"if ('&prtnum' != '' and '&prtnum' != '----') {list cbs part configurations where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' catch (-1403) | if (@?=-1403) set return status where status = 10203 } else { list cbs clients for parts where client_id = '&prt_client_id' }",1,"I",0,"","sal_data",0
"prt_client_id","LES","MNT_PART","3pl",0,"validate client for user where client_id='&prt_client_id' and wh_id='@global.wh_id' | validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","ordlinmnt","LES",0,"validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"prt_client_id","LES","OUTBOUND_AUD_DTL","3pl",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","PICKUP_A","3pl",0,"validate part client where prtnum = '&prtnum' and prt_client_id = '&dspprtcli' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","prtcopy","LES",0,"NONE",0,"I",0,"","sal_data",0
"prt_client_id","LES","prtmstmnt","LES",0,"NONE",0,"I",0,"","sal_data",0
"prt_client_id","LES","prtmstovrdmnt","LES",0,"NONE",0,"I",0,"","sal_data",0
"prt_client_id","LES","prtsertypmnt","3pl",0,"NONE",0,"I",0,"","dcs_data",0
"prt_client_id","LES","rplcfgmnt","LES",0,"if ('&prtnum' != '') {get translated part number where inpval = '&prtnum'  and wh_id = '&wh_id' and prt_client_id = '&prt_client_id' catch (-1403) | if (@? = -1403) { set return status where status = 10203} else { if ('&stoloc' <> '') {[select sz.pckcod from locmst l left join sto_zone sz on sz.sto_zone_id = l.sto_zone_id where l.stoloc = '&stoloc' and l.wh_id = '&wh_id' ] | if (@pckcod = 'S') {[select 'x' from invdtl d, invsub s, invlod l  where d.subnum = s.subnum and s.lodnum = l.lodnum and l.stoloc = '&stoloc' and l.wh_id = '&wh_id' and prtnum || prt_client_id <> '&prtnum'||'&prt_client_id'] catch (@?) | if (@? = 0) {   set return status where status = 10410} | [select count(*) cnt from rplcfg where stoloc = '&stoloc' and wh_id = '&wh_id' and prtnum||prt_client_id <> '&prtnum' || '&prt_client_id'] | if (@cnt > 0) {set return status where status = 10412}}}}}",1,"I",0,"","dcs_data",0
"prt_client_id","LES","TOPOFF_REPLEN","3pl",0,"if ('&prt_client_id' != '') {validate client for user where wh_id='@global.wh_id' and usr_id='@global.usr_id' and client_id='&prt_client_id'|validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","UNDIR_CASE_TRANSFER","3pl",0,"if ('@prt_client_id' != '') {validate client for user where client_id='@prt_client_id' and wh_id='@global.wh_id' and usr_id='@global.usr_id'}",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","UNDIR_INV_LOC_FINDER","LES",0,"if ('@prt_client_id' != '') {validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","UNDIR_RACKQUIZ","3pl",0,"validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id' catch(802)",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","UNDIR_TRANSFER","3pl",0,"if ('@src_colnam' != 'lodnum' or '@prt_client_id' != '') {validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","UNDIR_UNPICK","3pl",0,"if ('@prt_client_id' is ) {[select 1 from (select count(distinct prt_client_id) cnt_prtclient_id from inventory_view where wh_id='@global.wh_id' and (subnum = '&invtid' or lodnum = '&invtid' or dtlnum = '&invtid')) tab where tab.cnt_prtclient_id > 1] catch (-1403)|if (@? = 0){set return status where status = 2952} else if ('&prtnum' != '' and '&prt_client_id' != '') {validate part client where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id='@global.wh_id'}}",1,"I",0,"","mtf_dcs_data",0
"prt_client_id","LES","wkodtlmnt","LES",0,"validate part client where prtnum ='&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id'",0,"I",0,"","dcs_data",0
"prtcolor","LES","LES","LES",0,"list item style attributes where attr_colnam = 'prtcolor' and attr_codnam = '&prtcolor'",1,"I",0,"","sal_data",0
"prtfam","LES","ccnttmplmnt","LES",0,"if ('&prtfam' != '') validate part family where prtfam ='&prtfam'",1,"A",0,"","dcs_data",0
"prtfam","LES","hldmstmnt","LES",0,"list part families where prtfam = '&prtfam' catch (-1403) | if (@? = -1403) { set return status where status = 10242}",0,"I",0,"","dcs_data",0
"prtfam","LES","LES","LES",0,"if ('&prtfam' != '') validate part family where prtfam ='&prtfam'",1,"I",0,"","sal_data",0
"prtfam","LES","prtftpdsp","LES",0,"NONE",0,"I",0,"","dcs_data",0
"prtfam","LES","WMD-PRTFAM-MNT","LES",0,"NONE",0,"I",0,"","sal_data",0
"prtfamgrp","ddamgtopr","WMD-PRTFAMGRPMNT","LES",0,"list part family groups where prtfamgrp = '&prtfamgrp'",0,"C",0,"","sal_data",0
"prtfamgrp","LES","LES","LES",0,"list part family groups where prtfamgrp = '&prtfamgrp'",1,"C",0,"","sal_data",0
"prtfamgrp","LES","prtftpdsp","LES",0,"NONE",0,"I",0,"","dcs_data",0
"prtfamgrp","prtfamgrpmnt","prtfamgrpmnt","LES",0,"list part family groups where prtfamgrp = '&prtfamgrp'",0,"C",0,"","sal_data",0
"prtfit","LES","LES","LES",0,"list item style attributes where attr_colnam = 'prtfit' and attr_codnam = '&prtfit'",1,"I",0,"","sal_data",0
"prtnum","dcsrdt","UNDIR_INBOUND_QUALITY","LES",0,"if('&prtnum' != ''){if('@UNDIR_INBOUND_QUALITY.client_id' != '' and '@UNDIR_INBOUND_QUALITY.trknum' != '' and '@UNDIR_INBOUND_QUALITY.invnum' != ''){validate rf part number for inbound quality where client_id = '@UNDIR_INBOUND_QUALITY.client_id' and trknum = '@UNDIR_INBOUND_QUALITY.trknum' and invnum = '@UNDIR_INBOUND_QUALITY.invnum' and prtnum = '@UNDIR_INBOUND_QUALITY.prtnum' and wh_id = '@global.wh_id'}else{validate rf part number for inbound quality where prtnum = '@UNDIR_INBOUND_QUALITY.prtnum' and wh_id = '@global.wh_id'}}",1,"I",0,"","dcs_data",0
"prtnum","invadjopr","LES","LES",0,"if ('&prt_client_id' != '') {validate part client for inventory adjustment where prtnum='&prtnum' and prt_client_id='&prt_client_id' and wh_id='&wh_id'}",0,"I",0,"","dcs_data",0
"prtnum","LES","ALT_PART","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","blgschmnt","3pl",0,"if ('&prtnum' != '' and '&prtnum' != '----' and '&prt_client_id' != '') { list parts where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' catch (-1403) | if (@?=-1403) set return status where status = 10203 } else if ('&prtnum' != '' and '&prtnum' != '----' and '&client_id' != '') { list parts where prtnum = '&prtnum' and prt_client_id = '&client_id' catch (-1403) | if (@?=-1403) set return status where status = 10203 }",1,"I",0,"","dcs_data",0
"prtnum","LES","bomdtlmnt","3pl",0,"NONE",0,"I",0,"","dcs_data",0
"prtnum","LES","ccnttmplmnt","3pl",0,"if ('&prtnum' != '' and '&prtnum' != '----' and '&prt_client_id' != '') { list cbs part configurations where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' catch (-1403) | if (@?=-1403) set return status where status = 10203 } else if ('&prtnum' != '' and '&prtnum' != '----' and '&client_id' != '') {list cbs part configurations where prtnum = '&prtnum' and prt_client_id = '&client_id' catch (-1403) | if (@?=-1403) set return status where status = 10203 }",1,"A",0,"","dcs_data",0
"prtnum","LES","CNFRM_LIST_SEQ","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","CYCLE_COUNT","3pl",0,"if('&prtnum' != ''){[select 1 from prtmst_view where prtnum = '&prtnum' and wh_id = '@global.wh_id']catch(-1403)|if(@?= -1403){set return status where status = 10203}}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","CYCLE_COUNT","LES",0,"validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","hldmstmnt","LES",0,"get translated part number where inpval = '&prtnum' catch (-1403) | if (@? = -1403) {set return status where status = 10203} else {publish data where actprt = @actprt}",0,"I",0,"","dcs_data",0
"prtnum","LES","identify","LES",0,"NONE",0,"I",0,"","dcs_data",0
"prtnum","LES","IDENTIFY_LOAD","LES",0,"validate part client where prtnum = '&prtnum' and prt_client_id = '&client_id' and wh_id = '@global.wh_id'",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","inbqltmnt","3pl",0,"if ('&invnum' != '' and '&client_id' != '' and '&trknum' != '') { list parts for receive invoice where invnum = '&invnum' and client_id = '&client_id' and trknum = '&trknum' and wh_id = '&wh_id' } else {list parts for receive invoice where prtnum = '&prtnum' and wh_id = '&wh_id'}",1,"I",0,"","dcs_data",0
"prtnum","LES","inbqltmnt","LES",0,"if ('&invnum' != '' and '&trknum' != '') { list parts for receive invoice where invnum = '&invnum' and trknum = '&trknum' and wh_id = '&wh_id'} else {list parts for receive invoice where prtnum = '&prtnum' and wh_id = '&wh_id'}",1,"I",0,"","dcs_data",0
"prtnum","LES","INV_ADJUST","3pl",0,"if ('&prt_client_id' != '') {validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id' and prt_client_id = '&prt_client_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","INV_ADJUST","LES",0,"if ('&prt_client_id' != '') {validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id' and prt_client_id = '&prt_client_id'} else {validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","INV_ADJUST_IDENTIFY","LES",0,"if ('&client_id' != '') {validate part client for inventory adjustment where prtnum='&prtnum' and prt_client_id='&client_id' and wh_id='@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","LES","3pl",0,"if ('&prt_client_id' != '' and '&wh_id' != '') { validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id'} else if ('&prt_client_id' != '') {validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = @@wh_id}",1,"I",0,"","dcs_data",0
"prtnum","LES","LES","LES",0,"if ('&prtnum' != '' and '&prtnum' != '----' and '&prt_client_id' != '') { list cbs part configurations where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' catch (-1403) | if (@?=-1403) set return status where status = 10203 } else if ('&prtnum' != '' and '&prtnum' != '----' and '&client_id' != '') {list cbs part configurations where prtnum = '&prtnum' and prt_client_id = '&client_id' catch (-1403) | if (@?=-1403) set return status where status = 10203 }",1,"I",0,"","sal_data",0
"prtnum","LES","MNT_PART","3pl",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","MNT_PART","LES",0,"validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","ordlinmnt","3pl",0,"if ('&prt_client_id' != '' and '&wh_id' != '') { validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id'} else if ('&prt_client_id' != '') {validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = @@wh_id}",1,"A",0,"","dcs_data",0
"prtnum","LES","ordlinmnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"prtnum","LES","ORPHAN_PAL_LOCATOR","3pl",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","ORPHAN_PAL_LOCATOR","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","OUTBOUND_AUD_DTL","LES",0,"if ('&prt_client_id' != '' ) {validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","palbldopr","3pl",0,"if ('&prt_client_id' != '' ) { validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id'}",1,"I",0,"","dcs_data",0
"prtnum","LES","PICKUP_A","3pl",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","PICKUP_A","LES",0,"validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","prtcopy","LES",0,"NONE",0,"I",0,"","sal_data",0
"prtnum","LES","prtmstmnt","LES",0,"NONE",0,"I",0,"","sal_data",0
"prtnum","LES","prtmstovrdmnt","LES",0,"NONE",0,"I",0,"","sal_data",0
"prtnum","LES","prtsertypmnt","3pl",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","rcvdtlmnt","3pl",0,"NONE",0,"I",0,"","dcs_data",0
"prtnum","LES","rcvdtlmnt","LES",0,"validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"prtnum","LES","RECEIVE_WITHOUT_ORDER","LES",0,"if ('@prtnum' != '') {validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id' and prt_client_id = '&prt_client_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","rimlinmnt","3pl",0,"NONE",0,"I",0,"","dcs_data",0
"prtnum","LES","rimlinmnt","LES",0,"validate part identifier where prtnum = '&prtnum' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
