sys_obj_typ,sys_obj_id,cust_lvl,cmnt,grp_nam,is_purged
"pol_are_id","INVENTORY-ADJUSTMENTS",0,"These policies deal configurations for inventory adjustments, including those for inventory adjustments and cycle count audits.","dcs_policy",0
"pol_id","INVENTORY-ANALYSIS-RESERVABLE-STATUS",0,"This policy is used by the INVENTORY ANALYSIS report to determine which inventory statuses should be considered good for reservation. Multiple entries may be made to allow for multiple statuses to be considered good.","dcs_policy",0
"pol_are_id","INVENTORY-CONSOLIDATION",0,"These policies deal with inventory in consolidated zone.","dcs_policy",0
"pol_id","INVENTORY-CONSOLIDATION-DATE-SELECTION-EXPDTE",0,"This policy determines which date will be used when creating the new consolidated inventory detail record when consolidating inventory at a location.  When this policy is Installed the system will use the newest expiration date, otherwise by default the system will use the oldest expiration date.","dcs_data",0
"pol_id","INVENTORY-CONSOLIDATION-DATE-SELECTION-FIFDTE",0,"This policy determines which date will be used when creating the new consolidated inventory detail record when consolidating inventory at a location.  When this policy is Installed the system will use the newest FIFO date, otherwise by default the system will use the oldest FIFO date.","dcs_data",0
"pol_id","INVENTORY-MANAGEMENT-CONFIGURATION-STATUS-ROLE",0,"This policy is used to have control over changing of inventory statuses based on role","dcs_data",0
"pol_id","INVENTORY-RECOVER-FROM-LOST-LOCATION",0,"This policy is used to determine recover inventory from lost location or not.","dcs_policy",0
"pol_id","INVENTORY-RECOVER-FROM-STORAGE-LOCATION",0,"This policy is used to determine recover inventory from storage location or not.","dcs_policy",0
"pol_are_id","INVSNAP",0,"These policies are used by the system to configure the behavior of the system when the inventory snapshot is generated.","dcs_policy",0
"pol_id","INVSNAP-ONHAND-BY-STS",0,"If an inventory status is selected for this policy, the system will only calculate the On Hand Quantity and Shippable Quantity of inventory for the Inventory Snapshot records for inventory that exists within the four walls and whose status is the defined inventory status. If no inventory status is selected, the system will calculate the On Hand Quantity and Shippable Quantity for all inventory within the four walls, regardless of status.","dcs_data",0
"pol_id","INVSNAP-PNDRCPT-BY-RIM",0,"This policy determines how we calculate the pending Planned Inbound Order quantity in an inventory snapshot record. If the Generate Inventory Snapshot For Receive Invoice Master field is not checked, we'll calculate the pending Planned Inbound Order quantity based solely on the Receive Invoice records, if it is checked, we'll calculate it based on the combination of the expected quantity from the Receive Invoice Master Records and the received quantity from the Receive Invoice Records.","dcs_data",0
"pol_are_id","ITEM-VELOCITY-RECALC",0,"These policies are used to control the item velocity recalculation.","dcs_policy",0
"pol_id","ITEM-VELOCITY-VELOCITY-RECALC-IGNORE-INV-STATUSES",0,"This policy indicates which inventory statuses to ignore when recalculating the item velocity.","dcs_data",0
"pol_id","ITEM-VELOCITY-VELOCITY-RECALC-IGNORE-ORD-TYPES",0,"This policy indicates which outbound order types to ignore when recalculating the item velocity.","dcs_data",0
"pol_id","ITEM-VELOCITY-VELOCITY-RECALC-PERIOD",0,"This policy indicates how far back to consider the pick velocity of an item.","dcs_data",0
"pol_id","ITEM-VELOCITY-VELOCITY-RECALC-VELOCITY-LEVEL",0,"This policy indicates the relation of a pick velocity range to the updated item velocity.","dcs_data",0
"pol_are_id","LABEL",0,"These policies are used to configure label printing in this system.","sal_data",0
"pol_are_id","LABEL-PATH",0,"These policies are used to configure where the printer object files (POF) that are used to produce the labels are located on the system and where the final printer language label file should be produced.","sal_data",0
"pol_id","LABEL-PATH-OUTPUT",0,"List of pathnames that the system will use to determine where to create the resulting label output files.","sal_data",0
"pol_id","LABEL-PATH-SEARCH",0,"List of pathnames that the system will use to search for the printer object files from which it will generate the label files.","sal_data",0
"pol_id","LABEL-SEQUENCE-STRATEGIES-DEF-STRATEGY",0,"This policy defines the default field or fields combination (for example pckwrk_hdr.srcloc||stop.stop_id) for composing a sequence number. The field can be any field on shipment, stop, car_move, trlr, locmst, pckwrk_hdr, or pckmov table.","dcs_data",0
"pol_are_id","LABOR-MANAGEMENT-SYSTEM",0,"These policies deal with configuration/installation of Labor Management.","dcs_policy",0
"pol_id","LABOR-MANAGEMENT-SYSTEM-BY-ORDER-LINE",0,"This policy defines whether to make calls to the Labor Management system to estimate the pick time for outbound order lines.  It also allows you to defer those calls so that they do not occur at the time of outbound order line create/change.","dcs_data",0
"pol_id","LABOR-MANAGEMENT-SYSTEM-INSTALLED",0,"This policy configures the system to turn on labor tracking. If the policy is enabled, the system will collect and track labor information.","dcs_data",0
"pol_id","LABOR-MANAGEMENT-SYSTEM-PROMPT-FOR-EOD",0,"This policy provides for the ability to configure in a WMD-WFM integrated or consolidated system whether to prompt end of day message to indicate that a user has stopped working for the day. If the policy is enabled, allow to configure for either send an ISTOP or an IEND transaction to WFM transaction.","dcs_data",0
"pol_id","LDAP-AUTHORIZATION-ENABLED",0,"This policy determines if LDAP authorization is enabled for the client","mcs_data",0
"pol_id","LICENSE-EXPIRE-WARN-TIME",0,"This policy configures when users will receive warnings that the system license will expire.  The value represents the number of days prior to expiration that the system will begin displaying warning messages.","mcs_policy",0
"pol_are_id","LIST-PICKING",0,"These policies deal with work assignment.","dcs_policy",0
"pol_id","LIST-PICKING-MISC-AUTO-CLOSE-SHIPMENTS-CARRIER",0,"Define which carriers will allow automatic shipping during order sequence processing","dcs_data",0
"pol_id","LIST-PICKING-MISCELLANEOUS-DEF-MAX-START-PALS",0,"Specifies the default maximum number of starter pallets for a Transport Equipment","dcs_data",0
"pol_id","LIST-PICKING-MISCELLANEOUS-INC-FULL-PAL-STARTER",0,"Specifies if we will consider full pallet quantities in starter pallet designation","dcs_data",0
"pol_id","LIST-PICKING-MISCELLANEOUS-START-PALS-ORDER-BY",0,"The outbound order that pallets will be chosen for building into starter pallets","dcs_data",0
"pol_are_id","LIST-PICK-PROCESS",0,"This policy defines the daemon process to generate the pick list.","dcs_policy",0
"pol_id","LIST-PICK-PROCESS-CMD",0,"This policy specifies the command that the daemon process executes to process the pick list.","dcs_data",0
"pol_id","LIST-PICK-PROCESS-EXT-ON-ERR",0,"Should the background process automatically exit on an error or keep running.","dcs_data",0
"pol_id","LIST-PICK-PROCESS-INIT-TIMER",0,"Time to wait in seconds after the system is started before the background process runs the first time to generate pick list.","dcs_data",0
"pol_id","LIST-PICK-PROCESS-INST",0,"The SAL daemon process processor consults this policy to determine if daemon processes for LIST-PICK-PROCESS are enabled or disabled (rtnum1=1 or 0).","dcs_data",0
"pol_id","LIST-PICK-PROCESS-TIMER-LEN",0,"Time to wait in seconds between each time the background process runs.","dcs_data",0
"pol_id","LMS-DEFER-WKO-PLANNING",0,"This policy determines if the remote call asking LM to estimate work order should be executed deferred.","dcs_policy",0
"pol_id","LMS-FUTURES-ENABLED",0,"This policy is used to enable/disable the calculation of time estimates using the Labor Management System. Calculated time estimate represents the goal time or number of minutes it is expected for Device user to perform picks for a defined list of picks.","dcs_data",0
"pol_id","LMS-LABOR-PLANNING-RELEASE-APPT-PICKS-BY-LABOR-EST",0,"This policy determines whether or not we are releasing picks by appointment date or time.","dcs_data",0
"pol_id","LMS-LABOR-PLANNING-RELEASE-SHIP-PICKS-BY-LABOR-EST",0,"This policy determines whether or not we are releasing picks by ship date or time.","dcs_data",0
"pol_id","LMS-RCV-PREPLAN-DAYS",0,"This policy configures the number of days in advance when labor planning for a receiving truck should be performed. If the expected date of a receive truck is on or before (sysdate + rtnum1), planning for the truck will be initiated. If rtnum1 is < 0, planning will be disabled regardless of the expected date on the truck.","dcs_data",0
"pol_id","LMS-WKO-PLANNING-INSTALLED",0,"This policy determines if work order planning is installed.","dcs_policy",0
"pol_id","LOAD-IDENTIFIER",0,"This policy is used to determine which field name is used to indicate how the load is identified.","dcs_data",0
"pol_id","LOAD-STOP-BY-BUILDING",0,"This policy if enabled will allow user to load only that inventory for a stop which is in the current building","wm_pol_inf",0
"pol_id","LOG-INVENTORY-ACTIVITY-INSTALLED",0,"This policy determines whether or not the system will log entries to the inventory activity (invact) table when inventory is moved in and out of the facility. Although logging this activity provides valuable information about inventory movement and history, it can impact performance on systems that are already low on resources. This policy provides an option to systems that do not require the inventory activity functionality.","dcs_data",0
"pol_id","LOTNUM-VALIDATION-INSTALLED",0,"This policy defines whether automatic creation of item lot is enabled or diabled during create inventory process. If disabled the automatic creation of item lot will be disabled and an error will be displayed to the user. If enabled the automatic creation of item lot will be able to run.","dcs_data",0
"pol_are_id","LOT-PARSING",0,"These policies are used by the system when parsing lot numbers.","dcs_policy",0
"pol_id","LOT-PARSING-INSTALLED",0,"This policy defines whether lot number parsing is enabled. If false, lot numbers will be accepted as entered. If true lot numbers will be parsed by a parsing command, which is chosen based on the item.","dcs_data",0
"pol_are_id","LOT-PROCESSING",0,"These policies are used by the system when processing lot numbers.","dcs_policy",0
"pol_are_id","MANIFEST",0,"These policies are used by the system to configure the behavior of the system during the inventory bundling for parcel manifest.","dcs_policy",0
"pol_id","MCS-LOGIN-FAILURE",0,"This policy configures whether or not the EMS event is enabled to indicate that a login failure issue has been encountered.","mcs_policy",0
"pol_id","MCS-USER-INTRUDER",0,"This policy configures whether or not the EMS event is enabled to indicate that a user intruder violation has been encountered.","mcs_policy",0
"pol_are_id","Misc EMS Events",0,"These policies deal with EMS events that occuring during miscellaneous Integration areas.","sl_data",0
"pol_are_id","MIX-LOAD-PARMS",0,"These policies are used when a mixed-item pallet is found during putaway.","dcs_policy",0
"pol_are_id","MOCA-REPORTS-CONFIG",0,"MOCA Reports configuration policies","sal_policy",0
"pol_id","MOCA-REPORTS-PATH",0,"This policy configures the search path for MOCA Reports server functionality.  The server will search these paths to find a specified report, or update its reports cache.  It searches based on the sort sequence and will stop after it finds the specified report.  Note that server side environment variables can be used, such as $SALDIR.","sal_policy",0
"pol_id","MSG-CONTINUE-NEXT-CNTBAT",0,"This policy allows you to either continue with counts from next count batch or you can enter the count batch of your choice.","dcs_data",0
"pol_id","MSG-CONTINUE-NEXT-ZONE",0,"This policy allows you to either continue with picks from other zones or stop picking from other zone.","dcs_data",0
"pol_id","ORDACT-LOGGING",0,"These policies determine the strategy to log outbound order activities.","dcs_data",0
"pol_are_id","ORDER-DESTINATIONS",0,"These policies configure the ship tos for outbound orders. The system can be configured to send orders to specific areas based on the carrier or order type.","dcs_policy",0
"pol_id","ORDER-DESTINATIONS-CARRIERS",0,"This policy configures the ship to area for outbound orders based on their shipping carrier.","dcs_data",0
"pol_id","ORDER-DESTINATIONS-DEF-DEST",0,"This policy defines the default ship to area for an outbound order.  This area will be used as the ship to unless a policy destination is specified in the Carrier Outbound outbound order Destinations policy.","dcs_data",0
"pol_id","ORDER-DESTINATIONS-ORDER-TYPES",0,"The Outbound Order Types policy data values determine the ship to for an outbound order, based on the outbound order type. If the "By Carrier" option is selected, the outbound order will use the carrier code to find the final outbound order destination.","dcs_data",0
"pol_id","ORDER-DESTINATIONS-PART-FAMILY",0,"This policy configures the ship to area for outbound orders based on their item family.","dcs_data",0
"pol_id","ORDER-DESTINATIONS-SELECT-TYPE",0,"This policy indicates whether outbound order ship to should be selected using the carrier or the outbound order type of the outbound order. If "By Carrier" is used, the system only looks at the Carrier Outbound outbound order Destination policy to get the outbound order destination. If "By Outbound outbound order Type" is used, the system looks in the Outbound outbound order Type Destination policies to find the proper destination. Note, it is possible to configure an outbound order type to use the carrier of the outbound order instead of the outbound order type. If "By Item Family" is used, the system looks in the Outbound outbound order Type Destination policies to find the proper destination.","dcs_data",0
"pol_are_id","ORDER-PROCESSING",0,"These policies are used by the system to configure the behavior of the system during the outbound order changes and Outbound order processing.","dcs_policy",0
"pol_are_id","ORDER-PROCESSING-MASSUPDT",0,"These policies are used by the system to configure what order lines can be updated with mass outbound order line update.","dcs_policy",0
"pol_id","ORDER-PROCESSING-MASSUPDT-ENABLED",0,"This policy enables restrictions and warnings on mass updating","dcs_data",0
"pol_id","ORDER-PROCESSING-MASSUPDT-RESTRICTED",0,"This policy lists outbound order statuses that cannot be updated","dcs_data",0
"pol_id","ORDER-PROCESSING-MASSUPDT-WARNINGS",0,"This policy lists outbound order statuses that might cause errors if updated","dcs_data",0
"pol_are_id","ORDER-PROCESSING-MISC",0,"These policies are used by the system to configure the behavior of the system during the outbound order changes and Outbound order processing.","dcs_policy",0
"pol_id","ORDER-PROCESSING-MISC-CAPTURE-REASON-CODE-ORD-CHG",0,"This policy enforces capture of Reason code for outbound order changes.","dcs_data",0
"pol_id","ORDER-PROCESSING-MISC-PROP-ORDLIN-QTY-INC-TO-SHIP",0,"This policy enables auto propagation of outbound order line quantity increase to shipment.","dcs_data",0
"pol_are_id","Outbound",0,"These policies deal with EMS events that occur during outbound communications.","sl_data",0
"pol_id","OVER-RECEIVING_BY_CATCH_QTY",0,"If over receiving of inventory by catch quantity occured then this policy determines whether validation of the  catch quantity will be calculated by percentage or by quantity.","dcs_data",0
"pol_are_id","PACKOUT",0,"Packing is a part of shipment process","dcs_policy",0
"pol_id","PACKOUT-AUTO-CLOSE-CARTON",0,"This policy determines whether the system should automatically move to the Close Out stage once the last item for the carton is scanned.","dcs_data",0
"pol_id","PACKOUT-AUTO-PACK-SUBLINE",0,"This policy determines whether the system should automatically pack sub-lines when the main line is scanned.","dcs_data",0
"pol_id","PACKOUT-CARTONIZATION-AUTOMATIC",0,"Flag indicating whether to use the automated cartonization process.","dcs_data",0
"pol_id","PACKOUT-CARTONIZATION-BREAK-ON",0,"The break-on value which will be used for the cartonization process, overriding the default one for regular cartonization.","dcs_data",0
"pol_id","PACKOUT-CARTONIZATION-ORDER-BY",0,"The outbound order-by value which will be used for the cartonization process, overriding the default one for regular cartonization.","dcs_data",0
"pol_id","PACKOUT-CARTONIZATION-STRICT-BREAK-ON",0,"Policy to be enabled to disallow overriding of carton contents which violates break-on policies.","dcs_data",0
"pol_id","PACKOUT-COLOR-FLASH-INTERVAL",0,"The interval during which the color status should be displayed.","dcs_data",0
"pol_id","PACKOUT-COLORS-HARD-ERROR",0,"Sets the color to display for the Hard Error status in the pack process","dcs_data",0
"pol_id","PACKOUT-COLORS-INACTIVE",0,"Sets the color to display for the Inactive status in the pack process","dcs_data",0
"pol_id","PACKOUT-COLORS-SCAN-ERROR",0,"Sets the color to display for the Scan Error status in the pack process","dcs_data",0
"pol_id","PACKOUT-COLORS-SUCCESS",0,"Sets the color to display for the Success status in the pack process","dcs_data",0
"pol_id","PACKOUT-COLORS-WARNING",0,"Sets the color to display for the Warning status in the pack process","dcs_data",0
"pol_id","PACKOUT-CONFIRMATION-METHOD",0,"Method of confirmation to process inventory; it can be either scanning, dragging or both","dcs_data",0
"pol_id","PACKOUT-CONFIRM-CLOSE",0,"This policy determines whether to show the Close Out confirmation screen on closing a carton.","dcs_data",0
"pol_id","PACKOUT-CUSTOM-FIELD-PARSE-CMD",0,"Name of the command to be used to parse the Custom Field field. This command would return any number of fields for identification.","dcs_data",0
"pol_id","PACKOUT-DEF-ERROR-HANDLING-LOC",0,"Sets the default error handling location when it's not set at the device level","dcs_data",0
"pol_id","PACKOUT-DEF-INITIATION-SCAN-LOC",0,"This policy it uses to enable or disable the Location scan type which may initiate the pack process","dcs_data",0
"pol_id","PACKOUT-DEF-INITIATION-SCAN-LOD",0,"This policy it uses to enable or disable the Load scan type which may initiate the pack process","dcs_data",0
"pol_id","PACKOUT-DEF-INITIATION-SCAN-SUB",0,"This policy it uses to enable or disable the Sub-LPN scan type which may initiate the pack process","dcs_data",0
"pol_id","PACKOUT-DISPLAY-BOXES",0,"Number of columns to use for Pack lanes in Pack Area Operations","dcs_data",0
"pol_id","PACKOUT-DISPLAY-COLORS",0,"Colors to use for the Pack lanes in Pack Area Operations","dcs_data",0
"pol_id","PACKOUT-FORCE-SINGLE-CARTON",0,"If enabled, forces user to complete each planned carton with a single carton (i.e. closing the carton when all the inventory was not processed is not allowed)","dcs_data",0
"pol_are_id","PACKOUT-MISCELLANEOUS",0,"These policies configure aspects of the packout process not defined elsewhere.","dcs_policy",0
"pol_id","PACKOUT-MISCELLANEOUS-AUTO-PROCESS-SHIP-CTNNUM",0,"Auto process all the inventory into a Shipping Carton in Pack Station","dcs_data",0
"pol_id","PACKOUT-MISCELLANEOUS-CAPTURE-ITEM-PER-SERIAL-NUM",0,"Should the user be required to scan both item and serial number for each serialized item being packed","dcs_data",0
"pol_id","PACKOUT-MISCELLANEOUS-PARSE-CARTON-CODE",0,"Get the carton code parsing it from the carton number in Pack Station","dcs_data",0
"pol_id","PACKOUT-MISCELLANEOUS-PROCESSING-DESTINATION-AUDIT",0,"Processing destination used for Outbound Audit Pack; it can be either the original location or specify a move zone","dcs_data",0
"pol_id","PACKOUT-MISCELLANEOUS-QUANTITY-DEFAULT-AUDIT",0,"Default quantity used for Outbound Audit","dcs_data",0
"pol_id","PACKOUT-ORDER-NOTES-CLOSEOUT",0,"There'll be a poldat record for each outbound order note type to be shown during the Close Out stage","dcs_data",0
"pol_id","PACKOUT-ORDER-NOTES-PROCESSING",0,"There'll be a poldat record for each outbound order note type to be shown during the Processing stage","dcs_data",0
"pol_id","PACKOUT-PREVENT-PACK-UNTIL-ARRIVAL",0,"Default configuration for preventing the packing process until all inventory has arrived for the shipment","dcs_data",0
"pol_id","PACKOUT-PRINT-VISIBILITY-ON-SHP-LST-CTN",0,"Show user the print message defined in policy to let user know that paperwork are printed as this is the the last carton of the shipment. When this policy is set it is assumed that a background workflow with paperwork is configured for the exit point packout shipment last carton complete.","dcs_data",0
"pol_id","PACKOUT-PROCESSING-DESTINATION",0,"Processing destination used for Pack; it can be either the original location or specify a move zone","dcs_data",0
"pol_id","PACKOUT-QUANTITY-DEFAULT",0,"Default quantity used for Pack","dcs_data",0
"pol_id","PACKOUT-SELECTED-TEXT",0,"Text to be shown in the Pack lane box when it is selected","dcs_data",0
"pol_id","PACKOUT-SHIPMENT-PROCESSING-ORDER-BY",0,"The outbound order clause which will be used for processing when multiple shipments are associated with a scanned container.","dcs_data",0
"pol_id","PACKOUT-SKIP-MOVE-ZONE-AFTER-PACK",0,"This policy determines if shipping containers should skip select movement zones after packing.","dcs_data",0
"pol_id","PACKOUT-SOUNDS-CONTAINER-SCANNED-ERROR",0,"Enables/disables the Container sacanned error alert sound in the process","dcs_data",0
"pol_id","PACKOUT-SOUNDS-CONTAINER-SCANNED-SUCCESS",0,"Enables/disables the Container sacanned succes alert sound in the process","dcs_data",0
"pol_id","PACKOUT-SOUNDS-FIELD-SCANNED-ERROR",0,"Enables/disables the Field scanned error alert sound in the process","dcs_data",0
"pol_id","PACKOUT-SOUNDS-FIELD-SCANNED-SUCCESS",0,"Enables/disables the Field scanned succes alert sound in the process","dcs_data",0
"pol_id","PACKOUT-SOUNDS-FIELD-SCANNED-WARNING",0,"Enables/disables the Field scanned error alert sound in the process","dcs_data",0
"pol_id","PACKOUT-SOUNDS-PART-SCANNED-ERROR",0,"Enables/disables the item scanned error alert sound in the process","dcs_data",0
"pol_id","PACKOUT-SOUNDS-PART-SCANNED-SUCCESS",0,"Enables/disables the Item scanned succes alert sound in the process","dcs_data",0
"pol_id","PACKOUT-SOUNDS-PART-SCANNED-WARNING",0,"Enables/disables the Item scanned error alert sound in the process","dcs_data",0
"pol_id","PACKOUT-SUPPRESS-ERRORS",0,"Two flags indicating whether Suppress errors mode is on for the detailed and normal modes.","dcs_data",0
"pol_id","PACKOUT-WEIGHT-CAPTURE-AUTO",0,"Should the system automatically capture the weight of a packed shipping container based on the weight provided by an integrated scale ?","dcs_data",0
"pol_id","PACKOUT-WEIGHT-CAPTURE-NO-CLOSE",0,"Should the system prevent closing cartons that are outside of the configured weight tolerance ?","dcs_data",0
"pol_id","PACKOUT-WEIGHT-CAPTURE-REQUIRED",0,"Is the user required to capture the weight of a packed shipping container ?","dcs_data",0
"pol_id","PACKOUT-WEIGHT-CAPTURE-TOLERANCE",0,"Should the system prevent closing cartons that are outside of the configured weight tolerance ?","dcs_data",0
"pol_id","PACKOUT-WEIGHT-VALIDATION",0,"The type of weight validation to be used in the process. Currently it could be either NONE or FOOTPRINT.","dcs_data",0
"pol_id","PAPERWORK-FOR-SHIP-DOCK-LIST",0,"This policy configures the list of paperwork or reports that may be printed through the Paperwork button option in Shipping Dock Operations.","dcs_data",0
"pol_id","PAPERWORK-REQ-FOR-SHIP",0,"If this policy is enabled, the system will require that paperwork be printed for every shipment on a stopand it will not let you close the Transport Equipment if paperwork has not been printed. but it will let you load when that policy is enabled and paperwork had not been printed.","dcs_data",0
"pol_are_id","PARCEL-MANIFEST",0,"These policies are used by the system to configure the behavior of parcel manifesting","sal_policy",0
"pol_id","PARCEL-MANIFEST-DELIVERY-DATES-FOR-MANIFEST",0,"This policy will enable or disable sending the delivery dates for manifesting the shipments.","dcs_data",0
"pol_id","PARCEL-MANIFEST-FASCOR-INSTALLED",0,"This policy determines if the DLx Parcel parcel manifesting system is installed.","sal_data",0
"pol_id","PARCEL-MANIFEST-ONLY-RATE-ON-LAST-PKG",0,"This policy determines whether the parcel manifesting system should only rate on the last package.","sal_data",0
"pol_id","PARCEL-MANIFEST-PCL-PRINT-PAPERWORK",0,"This policy determines whether the parcel manifesting system should always print the paperwork.","sal_data",0
"pol_id","PARCEL-MANIFEST-REMOTE-SERVICE",0,"This policy determines the remote parcel manifesting system service information.","sal_data",0
"pol_id","PARCEL-MANIFEST-THREADING-COUNT",0,"The thread count represents the number of threads available to the server to manifest shipments to hold after pick release registration is complete. The thread pool is shared for a single server instance. If multiple instances will be manifesting shipments to hold via multiple threads, the number of threads available should be reduced since each instance will have its own thread pool. Failure to reduce the thread count to account for multiple instances simultaneously manifesting could result in reduced manifesting performance.","dcs_data",0
"pol_id","PARCEL-MANIFEST-THREADING-ENABLED",0,"When enabled, manifesting to hold will be enabled during pick release. Specifically, once a shipment completes the pick release registration phase successfully, the shipment will be manifested to hold.","dcs_data",0
"pol_id","PARCEL-MANIFEST-TRACE-MANIFEST-PACKAGE",0,"This policy determines whether the parcel manifesting system should generate a trace while manifesting packages.","sal_data",0
"pol_id","PARCEL-MANIFEST-TRACE-RATE-SHOP",0,"This policy determines whether the parcel manifesting system should generate a trace during rate shopping.","sal_data",0
"pol_id","PARCEL-MANIFEST-VALD-PACKAGE-MANFST-BEFORE-STAGING",0,"This policy will be used to enable or disable the functionality for validation of packages for manifest before staging.","dcs_data",0
"pol_are_id","PASSWORD-AGING",0,"User Password Policies","mcs_policy",0
"pol_id","PASSWORD-CASE-INSENSITIVE",0,"If enabled, all passwords are verified in a case-insensitive mode (emulates pre-2005.1 behavior).  If disabled, mixed case password entry will be validated literally.  If using the 'check password character types' rule, this policy should be disabled.","mcs_policy",0
"pol_id","PASSWORD-DISABLE-TIME",0,"This policy indicates the time after a user password expires that the system will disable the account. 

This value is in days.","mcs_policy",0
"pol_id","PASSWORD-EXPIRE-TIME",0,"This policy configures the password expiration time for user accounts.  This value is in days and tells how many days after the last password change the user password will expire.","mcs_policy",0
"pol_id","PASSWORD-EXPIRE-WARN-TIME",0,"This policy indicates the number of days prior to a user password expiration that the user will begin seeing warning messages.","mcs_policy",0
"pol_are_id","PASSWORD-FORMAT",0,"These policies configure enforcement of complex password rules","mcs_policy",0
"pol_id","PASSWORD-FORMAT-CHECK",0,"Each policy in this list contains a rule used to validate password complexity.  Any enabled rules will be executed in order when a password is changed or created.  If any check fails, the password will be rejected.","mcs_policy",0
"pol_id","PASSWORD-HISTORY-CHECK",0,"These policies are used by the 'check password history' rule, which must be enabled for these parameters to have any effect.","mcs_policy",0
"pol_id","PASSWORD-MAX-FAILED-LOGIN-ATTEMPTS",0,"This policy determines the number of failed login attempts the user will be allowed before their account is locked out.","mcs_policy",0
"pol_id","PASSWORD-MAXIMUM-LENGTH",0,"This policy is used by the 'check password maximum length' rule, which must be enabled for this parameter to have any effect.","mcs_policy",0
"pol_id","PASSWORD-MINIMUM-LENGTH",0,"This policy is used by the 'check password minimum length' rule, which must be enabled for this parameter to have any effect.","mcs_policy",0
"pol_id","PCKRSVMGR-RSVPRI-THRESH",0,"The reservation priority threshold is used to identify which outbound orders should be given priority and attempted to be filled to a 100% fill rate before giving inventory quantity to any other outbound order. This policy defines the priority threshold for where the pick reservation process will begin to distribute product evenly amongst similar priority outbound orders. Outbound outbound orders with a reservation priority below this threshold will attempt to be reserved at a 100% fill rate.  For example, if this policy is set to 3, then outbound orders for with rsvpri 1, 2, and 3 will attempt to be filled to 100%, in the outbound order that the "get outbound order reservation requirements" returns them in.  If there were three outbound orders at priority 4, however, then the pick reservation manager will attempt to divvy quantity evenly between those outbound orders.  (Actually, quantity is divvied evenly amongst different "ship to" customers and from there, the quantity is divvied in a round robin fashion to the outbound orders for that ship-to customer).","dcs_data",0
"pol_id","PHYSICAL-AREA-CNT-ENABLED",0,"This policy dictates the behavior of count batch creation in that, if it is enabled, the system will limit creating physical counts for locations to those areas that are configured as countable. If it is not enabled, the default behavior is to limit physical counts to any location within areas configured as four walls.","dcs_data",0
"pol_id","PICKING-PICK-CONFIRMATION-AUTO-ASK-FOR-BARCODE",0,"Should the system automatically display a dialog box asking to scan a barcode when entering the Pick Confirmation screen?","dcs_data",0
"pol_are_id","PICK-LABEL",0,"The Pick Label policies determine the behavior of Picking Label configuration options","dcs_policy",0
"pol_id","PICK-LABEL-ENABLE-PICK-LABEL-DEVICE",0,"This policy determines whether a Picking Label Device will be specified for printing labels at pick release.","dcs_data",0
"pol_id","PICK-N-PASS-AUTO-DROP-LOCATION",0,"This policy define the location to drop to during pick and pass.  This location must be a valid P and D location.  If unset - the user will have to pick a P and D location to drop carton","dcs_data",0
"pol_id","PICK-N-PASS-AUTO-DROP-WRKZON",0,"This policy determines if the carton will automatically be passed on switch of work zone.","dcs_data",0
"pol_are_id","PICK-RELEASE",0,"The Pick Release policies determine how to allocate the appropriate processing areas and generate the correct types of work or pick labels.","dcs_policy",0
"pol_id","PICK-RELEASE-ALLOW-SEQUENTIAL-STOP-RELEASE",0,"This policy determines the maximum number of outstanding stops to release when picks are allocated to a held status. In other words, if this value were set to 2, then two stops of a held shipment would be released.  No more picks would be released for the shipment until one of the stops were finished being picked. If this value is  or zero, the system will not release any picks for shipments in held status automatically.  The user would have to release them manually via Pick Release Operations.","dcs_data",0
"pol_id","PICK-RELEASE-CHECK-PCKMOV-DURING-ALLOC",0,"This policy indicates whether the system will check the pick move entries during allocation of resource locations or not. If the policy is set to "Yes", the system will check the pick moves while allocating resource locations.  This value should be used when multiple processes are allocate resource locations. If only one process will be allocating resource locations, then the "No" value should be set and the pick moves will not be checked.","dcs_data",0
"pol_id","PICK-RELEASE-CONSOLIDATE-MATCHING-PICKS",0,"When this policy is installed the system will attempt to consolidate Pending pick works by Schedule Batch Number, Shipment Line ID, LPN Level, Origin Code, Lot Number, Revision Level, Source Location, destination Location, LPN UCC and Sub-LPN UCC Code.  During pick release pick works for the Sub-LPN and Detail LPN level that share these properties will be combined into one pick.","dcs_data",0
"pol_id","PICK-RELEASE-DEFAULT-LABEL-DEVICE",0,"This policy indicates the default label printer/device for the pick release process. This value must be a valid device code.  The device must also have a valid label printer address configured.","dcs_data",0
"pol_id","PICK-RELEASE-INSTALLED",0,"The Pick Release Installed policy indicates whether or not the pick release manager and pick release rules are installed in this configuration.","dcs_data",0
"pol_id","PICK-RELEASE-MAX-ALLOC-BATCHES-AHEAD",0,"This policy defines how many outstanding batches the pick release command will allocate and process at a time. The Maximum Batches to Allocate value must be an integer value representing the maximum number of batches that should be allocated and processed.  The pick release command will only process this number of batches ahead in the queue of outstanding batches.  More batches will be allocated after the number of current batches falls below this value. The default value is 5. The Batch Code is used to specify a maximum number of batches for each batch type.  If the Batch Code value is , the value specified here is the number of batches to allocate for outbound orders that are not members of a batch.","dcs_data",0
"pol_id","PICK-RELEASE-MAX-OUTSTANDING-LABELS",0,"This policy specifies the maximum number of outstanding labels allowed at any given time.   Once this limit is exceeded, label release will be inhibited until picks are confirmed and the outstanding count drops below the limit. This value must be an integer value.","dcs_data",0
