adr_id,client_id,host_ext_id,adrnam,adrtyp,adrln1,adrln2,adrln3,adrcty,adrstc,adrpsz,ctry_name,rgncod,phnnum,faxnum,attn_name,attn_tel,cont_name,cont_tel,cont_title,rsaflg,temp_flg,po_box_flg,last_name,first_name,honorific,usr_dsp,adr_district,web_adr,email_adr,pagnum,locale_id,pool_flg,pool_rate_serv_nam,ship_phnnum,ship_faxnum,ship_web_adr,ship_email_adr,ship_cont_name,ship_cont_title,ship_cont_tel,ship_attn_name,ship_attn_phnnum,tim_zon_cd,rqst_state_cod,grp_nam,latitude,longitude,gln,cstms_site_typ,cstms_tx_site,uc_adrtyp
"CST_8713783488294","RFH","8713783488294","8713783488294","CST","Ginkgo 34","","","DE KWAKEL","","1424 LE","NL","","","","","","","","",0,0,0,"","","","","Z.551.32-R","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488294","","","2"
"CST_8713783488300","RFH","8713783488300","8713783488300","CST","Ginkgo 38","","","DE KWAKEL","","1424 LE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488300","","","2"
"CST_8713783488492","RFH","8713783488492","8713783488492","CST","Roest 12","","","SINT OEDENRODE","","5491 XX","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488492","","","6"
"CST_8713783488522","RFH","8713783488522","8713783488522","CST","Barmweg 3","","","BERKEL EN RODENRIJS","","2651 NV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488522","","","6"
"CST_8713783488539","RFH","8713783488539","8713783488539","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488539","","","2"
"CST_8713783488546","RFH","8713783488546","8713783488546","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488546","","","14"
"CST_8713783488553","RFH","8713783488553","8713783488553","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488553","","","14"
"CST_8713783488577","RFH","8713783488577","8713783488577","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488577","","","14"
"CST_8713783488584","RFH","8713783488584","8713783488584","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488584","","","14"
"CST_8713783488591","RFH","8713783488591","8713783488591","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488591","","","14"
"CST_8713783488607","RFH","8713783488607","8713783488607","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.006.37-G","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488607","","","2"
"CST_8713783488614","RFH","8713783488614","8713783488614","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488614","","","14"
"CST_8713783488621","RFH","8713783488621","8713783488621","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488621","","","14"
"CST_8713783488638","RFH","8713783488638","8713783488638","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488638","","","14"
"CST_8713783488645","RFH","8713783488645","8713783488645","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488645","","","14"
"CST_8713783488652","RFH","8713783488652","8713783488652","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488652","","","14"
"CST_8713783488669","RFH","8713783488669","8713783488669","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488669","","","14"
"CST_8713783488676","RFH","8713783488676","8713783488676","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488676","","","14"
"CST_8713783488683","RFH","8713783488683","8713783488683","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.008.45-B","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488683","","","2"
"CST_8713783488713","RFH","8713783488713","8713783488713","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.045.17-M","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488713","","","14"
"CST_8713783488737","RFH","8713783488737","8713783488737","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488737","","","2"
"CST_8713783488744","RFH","8713783488744","8713783488744","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488744","","","2"
"CST_8713783488768","RFH","8713783488768","8713783488768","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488768","","","2"
"CST_8713783488775","RFH","8713783488775","8713783488775","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488775","","","2"
"CST_8713783488782","RFH","8713783488782","8713783488782","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","O.412.90-A","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488782","","","2"
"CST_8713783488799","RFH","8713783488799","8713783488799","CST","Prunus 15","","","DE KWAKEL","","1424 LD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488799","","","14"
"CST_8713783488805","RFH","8713783488805","8713783488805","CST","Prunus 15","","","DE KWAKEL","","1424 LD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488805","","","14"
"CST_8713783488812","RFH","8713783488812","8713783488812","CST","Middel Broekweg 29","","","HONSELERSDIJK","","2675 KB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783488812","","","2"
"CST_8713783489055","RFH","8713783489055","8713783489055","CST","De Kwakel 10","","","KLAZIENAVEEN","","7891 XD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489055","","","6"
"CST_8713783489079","RFH","8713783489079","8713783489079","CST","Prunus 13","","","DE KWAKEL","","1424 LD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489079","","","2"
"CST_8713783489086","RFH","8713783489086","8713783489086","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489086","","","2"
"CST_8713783489314","RFH","8713783489314","8713783489314","CST","Prunus 33","","","DE KWAKEL","","1424 LD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489314","","","2"
"CST_8713783489321","RFH","8713783489321","8713783489321","CST","Prunus 43","","","DE KWAKEL","","1424 LD","NL","","","","","","","","",0,0,0,"","","","","Z.551.35-N","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489321","","","2"
"CST_8713783489338","RFH","8713783489338","8713783489338","CST","Ginkgo 44","","","DE KWAKEL","","1424 LE","NL","","","","","","","","",0,0,0,"","","","","Z.551.46-I","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489338","","","2"
"CST_8713783489345","RFH","8713783489345","8713783489345","CST","Prunus 45","","","DE KWAKEL","","1424 LD","NL","","","","","","","","",0,0,0,"","","","","Z.551.45-G","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489345","","","2"
"CST_8713783489581","RFH","8713783489581","8713783489581","CST","Bezworen Kerf 16","","","DE KWAKEL","","1424 RN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489581","","","6"
"CST_8713783489598","RFH","8713783489598","8713783489598","CST","Rietwijkeroordweg 60","","","AALSMEER","","1432 JE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489598","","","6"
"CST_8713783489611","RFH","8713783489611","8713783489611","CST","Uiterweg 228","","","AALSMEER","","1431 AV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489611","","","6"
"CST_8713783489628","RFH","8713783489628","8713783489628","CST","Oosteinderweg 216","","","AALSMEER","","1432 BA","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489628","","","6"
"CST_8713783489642","RFH","8713783489642","8713783489642","CST","Hoofdweg 181","","","DE KWAKEL","","1424 PG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489642","","","6"
"CST_8713783489666","RFH","8713783489666","8713783489666","CST","Aalsmeerderweg 756","","","RIJSENHOUT","","1435 ES","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489666","","","6"
"CST_8713783489673","RFH","8713783489673","8713783489673","CST","Lavendelweg 10","","","RIJSENHOUT","","1435 EW","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489673","","","6"
"CST_8713783489697","RFH","8713783489697","8713783489697","CST","Hoofdweg 152","","","KUDELSTAART","","1433 JX","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489697","","","6"
"CST_8713783489727","RFH","8713783489727","8713783489727","CST","Rietwijkeroordweg 35","","","AALSMEER","","1432 JG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489727","","","6"
"CST_8713783489765","RFH","8713783489765","8713783489765","CST","Achterweg 20","","","DE KWAKEL","","1424 PR","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489765","","","6"
"CST_8713783489772","RFH","8713783489772","8713783489772","CST","Drechtdijk 41","","","DE KWAKEL","","1424 RB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489772","","","6"
"CST_8713783489789","RFH","8713783489789","8713783489789","CST","Grote Poellaan 33 A","","","RIJSENHOUT","","1435 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489789","","","6"
"CST_8713783489796","RFH","8713783489796","8713783489796","CST","Mijnsherenweg 53","","","KUDELSTAART","","1433 AP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489796","","","6"
"CST_8713783489802","RFH","8713783489802","8713783489802","CST","Kalslagerweg 6","","","DE KWAKEL","","1424 PM","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489802","","","6"
"CST_8713783489819","RFH","8713783489819","8713783489819","CST","Rhijnlandsoord 17","","","KUDELSTAART","","1433 NB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489819","","","6"
"CST_8713783489833","RFH","8713783489833","8713783489833","CST","Bezworen Kerf 22","","","DE KWAKEL","","1424 RN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489833","","","6"
"CST_8713783489857","RFH","8713783489857","8713783489857","CST","Legmeerdijk 281","","","AALSMEER","","1432 KC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489857","","","6"
"CST_8713783489901","RFH","8713783489901","8713783489901","CST","Aalsmeerderweg 758","","","RIJSENHOUT","","1435 ES","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489901","","","6"
"CST_8713783489918","RFH","8713783489918","8713783489918","CST","Oosteinderweg 461 A","","","AALSMEER","","1432 BJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489918","","","6"
"CST_8713783489925","RFH","8713783489925","8713783489925","CST","Rosa Spierlaan 404","","","AMSTELVEEN","","1187 PJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489925","","","6"
"CST_8713783489932","RFH","8713783489932","8713783489932","CST","Meerlandenweg 47","","","AMSTELVEEN","","1187 ZR","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489932","","","6"
"CST_8713783489970","RFH","8713783489970","8713783489970","CST","Aalsmeerderweg 156","","","AALSMEER","","1432 CV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489970","","","6"
"CST_8713783489987","RFH","8713783489987","8713783489987","CST","Hoofdweg 14","","","DE KWAKEL","","1424 PH","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489987","","","6"
"CST_8713783489994","RFH","8713783489994","8713783489994","CST","Aalsmeerderweg 890","","","RIJSENHOUT","","1435 EX","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783489994","","","6"
"CST_8713783490013","RFH","8713783490013","8713783490013","CST","Achterweg 86","","","DE KWAKEL","","1424 PZ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490013","","","6"
"CST_8713783490020","RFH","8713783490020","8713783490020","CST","Achterweg 180","","","DE KWAKEL","","1424 PZ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490020","","","6"
"CST_8713783490037","RFH","8713783490037","8713783490037","CST","Achterweg 55","","","DE KWAKEL","","1424 PP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490037","","","6"
"CST_8713783490129","RFH","8713783490129","8713783490129","CST","Persyn v Ouwendijckln 7","","","S-GRAVENZANDE","","2691 PL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490129","","","6"
"CST_8713783490150","RFH","8713783490150","8713783490150","CST","Transportweg 24","","","MAASDIJK","","2676 LL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490150","","","1"
"CST_8713783490167","RFH","8713783490167","8713783490167","CST","Oosteinderweg 225 WS","","","AALSMEER","","1432 AT","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490167","","","6"
"CST_8713783490181","RFH","8713783490181","8713783490181","CST","Rietwijkeroordweg 10","","","AALSMEER","","1432 JE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490181","","","1"
"CST_8713783490198","RFH","8713783490198","8713783490198","CST","Uiterweg 62","","","AALSMEER","","1431 AP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490198","","","6"
"CST_8713783490211","RFH","8713783490211","8713783490211","CST","Kudelstaartseweg 165","","","KUDELSTAART","","1433 GC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490211","","","1"
"CST_8713783490228","RFH","8713783490228","8713783490228","CST","Cotoneaster 9","","","DE KWAKEL","","1424 LB","NL","","","","","","","","",0,0,0,"","","","","Z.533.11-Y","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490228","","","15"
"CST_8713783490235","RFH","8713783490235","8713783490235","CST","Aalsmeerderweg 103 C","","","AALSMEER","","1432 CJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490235","","","1"
"CST_8713783490259","RFH","8713783490259","8713783490259","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.009.75-J","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490259","","","15"
"CST_8713783490280","RFH","8713783490280","8713783490280","CST","Cotoneaster 9","","","DE KWAKEL","","1424 LB","NL","","","","","","","","",0,0,0,"","","","","Z.533.11-Y","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490280","","","15"
"CST_8713783490297","RFH","8713783490297","8713783490297","CST","Cotoneaster 9","","","DE KWAKEL","","1424 LB","NL","","","","","","","","",0,0,0,"","","","","Z.533.11-Y","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490297","","","15"
"CST_8713783490303","RFH","8713783490303","8713783490303","CST","Cotoneaster 9","","","DE KWAKEL","","1424 LB","NL","","","","","","","","",0,0,0,"","","","","Z.533.11-Y","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490303","","","15"
"CST_8713783490846","RFH","8713783490846","8713783490846","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490846","","","14"
"CST_8713783490853","RFH","8713783490853","8713783490853","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490853","","","14"
"CST_8713783490860","RFH","8713783490860","8713783490860","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490860","","","14"
"CST_8713783490877","RFH","8713783490877","8713783490877","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.009.27-E","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490877","","","14"
"CST_8713783490884","RFH","8713783490884","8713783490884","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490884","","","14"
"CST_8713783490891","RFH","8713783490891","8713783490891","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490891","","","14"
"CST_8713783490921","RFH","8713783490921","8713783490921","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.045.17-M","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490921","","","14"
"CST_8713783490938","RFH","8713783490938","8713783490938","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490938","","","14"
"CST_8713783490945","RFH","8713783490945","8713783490945","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490945","","","14"
"CST_8713783490952","RFH","8713783490952","8713783490952","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490952","","","14"
"CST_8713783490969","RFH","8713783490969","8713783490969","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490969","","","14"
"CST_8713783490976","RFH","8713783490976","8713783490976","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490976","","","14"
"CST_8713783490983","RFH","8713783490983","8713783490983","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490983","","","14"
"CST_8713783490990","RFH","8713783490990","8713783490990","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783490990","","","14"
"CST_8713783491003","RFH","8713783491003","8713783491003","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491003","","","14"
"CST_8713783491010","RFH","8713783491010","8713783491010","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491010","","","14"
"CST_8713783491027","RFH","8713783491027","8713783491027","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491027","","","14"
"CST_8713783491034","RFH","8713783491034","8713783491034","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491034","","","14"
"CST_8713783491041","RFH","8713783491041","8713783491041","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491041","","","14"
"CST_8713783491058","RFH","8713783491058","8713783491058","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491058","","","14"
"CST_8713783491065","RFH","8713783491065","8713783491065","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491065","","","14"
"CST_8713783491072","RFH","8713783491072","8713783491072","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491072","","","14"
"CST_8713783491089","RFH","8713783491089","8713783491089","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491089","","","14"
"CST_8713783491096","RFH","8713783491096","8713783491096","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491096","","","14"
"CST_8713783491102","RFH","8713783491102","8713783491102","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491102","","","14"
"CST_8713783491119","RFH","8713783491119","8713783491119","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491119","","","14"
"CST_8713783491126","RFH","8713783491126","8713783491126","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491126","","","14"
"CST_8713783491140","RFH","8713783491140","8713783491140","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783491140","","","14"
